run_name,metric,tokens,value
GBS 1.5M (baseline),arc,28311552000.0,0.4629672722676136
GBS 1.5M (baseline),arc,29884416000.0,0.4652878328219625
GBS 1.5M (baseline),arc,31457280000.0,0.4716526757909011
GBS 1.5M (baseline),arc,33030144000.0,0.4716526757909011
GBS 1.5M (baseline),arc,34603008000.0,0.48025189322117645
GBS 1.5M (baseline),arc,36175872000.0,0.4707994334700819
GBS 1.5M (baseline),arc,37748736000.0,0.4714479838199975
GBS 1.5M (baseline),arc,39321600000.0,0.47228973466174834
GBS 1.5M (baseline),arc,40894464000.0,0.48265289412900336
GBS 1.5M (baseline),arc,42467328000.0,0.48094066374783095
GBS 1.5M (baseline),arc,44040192000.0,0.4840972294043967
GBS 1.5M (baseline),arc,45613056000.0,0.48431341285436846
GBS 1.5M (baseline),arc,47185920000.0,0.48373381137886257
GBS 1.5M (baseline),arc,47185920000.0,0.48373381137886257
GBS 1.5M (baseline),piqa,629145600.0,0.5272034820457019
GBS 1.5M (baseline),piqa,786432000.0,0.5250272034820457
GBS 1.5M (baseline),piqa,943718400.0,0.5359085963003264
GBS 1.5M (baseline),piqa,1101004800.0,0.5424374319912949
GBS 1.5M (baseline),piqa,1258291200.0,0.558215451577802
GBS 1.5M (baseline),piqa,1572864000.0,0.5712731229597389
GBS 1.5M (baseline),piqa,3145728000.0,0.5973884657236126
GBS 1.5M (baseline),piqa,4718592000.0,0.6153427638737758
GBS 1.5M (baseline),piqa,6291456000.0,0.6349292709466812
GBS 1.5M (baseline),piqa,7864320000.0,0.6452665941240479
GBS 1.5M (baseline),piqa,9437184000.0,0.6583242655059848
GBS 1.5M (baseline),piqa,11010048000.0,0.6610446137105549
GBS 1.5M (baseline),piqa,12582912000.0,0.6708378672470077
GBS 1.5M (baseline),piqa,14155776000.0,0.6659412404787813
GBS 1.5M (baseline),piqa,15728640000.0,0.6822633297062024
GBS 1.5M (baseline),piqa,17301504000.0,0.6789989118607181
GBS 1.5M (baseline),piqa,18874368000.0,0.6789989118607181
GBS 1.5M (baseline),piqa,20447232000.0,0.7007616974972797
GBS 1.5M (baseline),piqa,22020096000.0,0.6893362350380848
GBS 1.5M (baseline),piqa,23592960000.0,0.6936887921653971
GBS 1.5M (baseline),piqa,25165824000.0,0.6898803046789989
GBS 1.5M (baseline),piqa,26738688000.0,0.690424374319913
GBS 1.5M (baseline),piqa,28311552000.0,0.6947769314472253
GBS 1.5M (baseline),piqa,29884416000.0,0.6947769314472253
GBS 1.5M (baseline),piqa,31457280000.0,0.7002176278563657
GBS 1.5M (baseline),piqa,33030144000.0,0.6964091403699674
GBS 1.5M (baseline),piqa,34603008000.0,0.705658324265506
GBS 1.5M (baseline),piqa,36175872000.0,0.6958650707290533
GBS 1.5M (baseline),piqa,37748736000.0,0.6980413492927094
GBS 1.5M (baseline),piqa,39321600000.0,0.7029379760609358
