run_name,metric,tokens,value
"Tied embeddings (16 layers, baseline)",hellaswag,629145600.0,0.2493527185819558
"Tied embeddings (16 layers, baseline)",hellaswag,786432000.0,0.25184226249751046
"Tied embeddings (16 layers, baseline)",hellaswag,943718400.0,0.25632344154550885
"Tied embeddings (16 layers, baseline)",hellaswag,1101004800.0,0.2620991834295957
"Tied embeddings (16 layers, baseline)",hellaswag,1258291200.0,0.26319458275243973
"Tied embeddings (16 layers, baseline)",hellaswag,1572864000.0,0.26618203545110536
"Tied embeddings (16 layers, baseline)",hellaswag,3145728000.0,0.30193188607847044
"Tied embeddings (16 layers, baseline)",hellaswag,4718592000.0,0.32971519617606054
"Tied embeddings (16 layers, baseline)",hellaswag,6291456000.0,0.35062736506671976
"Tied embeddings (16 layers, baseline)",hellaswag,7864320000.0,0.36735710017924716
"Tied embeddings (16 layers, baseline)",hellaswag,9437184000.0,0.3842859988050189
"Tied embeddings (16 layers, baseline)",hellaswag,11010048000.0,0.3948416650069707
"Tied embeddings (16 layers, baseline)",hellaswag,12582912000.0,0.4056960764787891
"Tied embeddings (16 layers, baseline)",hellaswag,14155776000.0,0.41575383389762993
"Tied embeddings (16 layers, baseline)",hellaswag,15728640000.0,0.4250149372634933
"Tied embeddings (16 layers, baseline)",hellaswag,17301504000.0,0.43308105954989046
"Tied embeddings (16 layers, baseline)",hellaswag,18874368000.0,0.4393547102170882
"Tied embeddings (16 layers, baseline)",hellaswag,20447232000.0,0.4418442541326429
"Tied embeddings (16 layers, baseline)",hellaswag,22020096000.0,0.4462258514240191
"Tied embeddings (16 layers, baseline)",hellaswag,23592960000.0,0.4554869547898825
"Tied embeddings (16 layers, baseline)",hellaswag,25165824000.0,0.46016729735112527
"Tied embeddings (16 layers, baseline)",hellaswag,26738688000.0,0.465345548695479
"Tied embeddings (16 layers, baseline)",hellaswag,28311552000.0,0.47012547301334395
"Tied embeddings (16 layers, baseline)",hellaswag,29884416000.0,0.4766978689504083
"Tied embeddings (16 layers, baseline)",hellaswag,31457280000.0,0.47918741286596295
"Tied embeddings (16 layers, baseline)",hellaswag,33030144000.0,0.48078072097191793
"Tied embeddings (16 layers, baseline)",hellaswag,34603008000.0,0.4865564628560048
"Tied embeddings (16 layers, baseline)",hellaswag,36175872000.0,0.4876518621788488
"Tied embeddings (16 layers, baseline)",hellaswag,37748736000.0,0.49044015136427005
"Tied embeddings (16 layers, baseline)",hellaswag,39321600000.0,0.49063931487751444
"Tied embeddings (16 layers, baseline)",hellaswag,40894464000.0,0.4931288587930691
"Tied embeddings (16 layers, baseline)",hellaswag,42467328000.0,0.4918342959569807
"Tied embeddings (16 layers, baseline)",hellaswag,44040192000.0,0.49512049392551283
"Tied embeddings (16 layers, baseline)",hellaswag,45613056000.0,0.5008962358095996
"Tied embeddings (16 layers, baseline)",hellaswag,47185920000.0,0.5011949810794663
"Tied embeddings (16 layers, baseline)",hellaswag,47185920000.0,0.5011949810794663
"Tied embeddings (16 layers, baseline)",mmlu,629145600.0,0.2489163499384853
"Tied embeddings (16 layers, baseline)",mmlu,786432000.0,0.2517603616264398
"Tied embeddings (16 layers, baseline)",mmlu,943718400.0,0.25724213780689
"Tied embeddings (16 layers, baseline)",mmlu,1101004800.0,0.25680173747753837
"Tied embeddings (16 layers, baseline)",mmlu,1258291200.0,0.25669502347341705
"Tied embeddings (16 layers, baseline)",mmlu,1572864000.0,0.2529772632728836
"Tied embeddings (16 layers, baseline)",mmlu,3145728000.0,0.266739436414485
"Tied embeddings (16 layers, baseline)",mmlu,4718592000.0,0.2761609150042153
"Tied embeddings (16 layers, baseline)",mmlu,6291456000.0,0.27730228072464913
"Tied embeddings (16 layers, baseline)",mmlu,7864320000.0,0.2887388551122367
"Tied embeddings (16 layers, baseline)",mmlu,9437184000.0,0.2953111113032989
"Tied embeddings (16 layers, baseline)",mmlu,11010048000.0,0.2970070415346663
"Tied embeddings (16 layers, baseline)",mmlu,12582912000.0,0.3007672634359463
