Step,tokenizedbytes_dataloader,tokenizedbytes_dataloader__MIN,tokenizedbytes_dataloader__MAX,nanosets_dataloader,nanosets_dataloader__MIN,nanosets_dataloader__MAX
7654,,,,2.622490644454956,2.622490644454956,2.622490644454956
7656,2.5920865535736084,2.5920865535736084,2.5920865535736084,,,
7657,,,,2.612496852874756,2.612496852874756,2.612496852874756
7658,,,,2.610231637954712,2.610231637954712,2.610231637954712
7659,2.564028263092041,2.564028263092041,2.564028263092041,,,
7661,2.5861737728118896,2.5861737728118896,2.5861737728118896,2.5508391857147217,2.5508391857147217,2.5508391857147217
7663,,,,2.560107469558716,2.560107469558716,2.560107469558716
7665,,,,2.5681064128875732,2.5681064128875732,2.5681064128875732
7667,2.5969574451446533,2.5969574451446533,2.5969574451446533,2.602876663208008,2.602876663208008,2.602876663208008
7669,2.61004638671875,2.61004638671875,2.61004638671875,,,
7675,,,,2.608131170272827,2.608131170272827,2.608131170272827
7678,2.601266384124756,2.601266384124756,2.601266384124756,,,
7679,,,,2.619135856628418,2.619135856628418,2.619135856628418
7681,2.5578367710113525,2.5578367710113525,2.5578367710113525,,,
7683,,,,2.593249797821045,2.593249797821045,2.593249797821045
7685,2.592684745788574,2.592684745788574,2.592684745788574,2.598947763442993,2.598947763442993,2.598947763442993
7686,2.546569585800171,2.546569585800171,2.546569585800171,,,
7687,,,,2.5818634033203125,2.5818634033203125,2.5818634033203125
7689,,,,2.6112465858459473,2.6112465858459473,2.6112465858459473
7690,,,,2.5966999530792236,2.5966999530792236,2.5966999530792236
7692,2.5475518703460693,2.5475518703460693,2.5475518703460693,,,
7694,2.558079957962036,2.558079957962036,2.558079957962036,,,
7695,,,,2.636573553085327,2.636573553085327,2.636573553085327
7697,2.5847089290618896,2.5847089290618896,2.5847089290618896,,,
7698,,,,2.5677647590637207,2.5677647590637207,2.5677647590637207
7699,,,,2.520442485809326,2.520442485809326,2.520442485809326
7700,,,,2.6167707443237305,2.6167707443237305,2.6167707443237305
7703,2.510788917541504,2.510788917541504,2.510788917541504,2.635976791381836,2.635976791381836,2.635976791381836
7706,2.5554051399230957,2.5554051399230957,2.5554051399230957,2.6038191318511963,2.6038191318511963,2.6038191318511963
7707,,,,2.597677230834961,2.597677230834961,2.597677230834961
7713,,,,2.561185836791992,2.561185836791992,2.561185836791992
7714,2.638444423675537,2.638444423675537,2.638444423675537,,,
7718,2.4953842163085938,2.4953842163085938,2.4953842163085938,,,
7719,2.579944610595703,2.579944610595703,2.579944610595703,,,
7723,,,,2.596478223800659,2.596478223800659,2.596478223800659
7724,,,,2.590231418609619,2.590231418609619,2.590231418609619
7728,2.610933542251587,2.610933542251587,2.610933542251587,,,
7729,2.5753445625305176,2.5753445625305176,2.5753445625305176,,,
7733,,,,2.554556369781494,2.554556369781494,2.554556369781494
7735,2.604957103729248,2.604957103729248,2.604957103729248,,,
7736,2.534175157546997,2.534175157546997,2.534175157546997,,,
7739,2.5648648738861084,2.5648648738861084,2.5648648738861084,,,
7740,2.6032865047454834,2.6032865047454834,2.6032865047454834,2.606193780899048,2.606193780899048,2.606193780899048
7741,,,,2.6171579360961914,2.6171579360961914,2.6171579360961914
7743,,,,2.554459571838379,2.554459571838379,2.554459571838379
7745,,,,2.5974574089050293,2.5974574089050293,2.5974574089050293
7747,,,,2.5970816612243652,2.5970816612243652,2.5970816612243652
7748,2.5418906211853027,2.5418906211853027,2.5418906211853027,2.5625758171081543,2.5625758171081543,2.5625758171081543
7749,,,,2.5775227546691895,2.5775227546691895,2.5775227546691895
7750,2.5883312225341797,2.5883312225341797,2.5883312225341797,,,
7752,2.59553599357605,2.59553599357605,2.59553599357605,,,
7753,,,,2.6003921031951904,2.6003921031951904,2.6003921031951904
7756,,,,2.5735254287719727,2.5735254287719727,2.5735254287719727
7757,,,,2.5920562744140625,2.5920562744140625,2.5920562744140625
7759,2.4932572841644287,2.4932572841644287,2.4932572841644287,2.580296277999878,2.580296277999878,2.580296277999878
7760,,,,2.5783700942993164,2.5783700942993164,2.5783700942993164
7763,,,,2.5512123107910156,2.5512123107910156,2.5512123107910156
7764,,,,2.5779829025268555,2.5779829025268555,2.5779829025268555
7765,2.5547637939453125,2.5547637939453125,2.5547637939453125,2.5962343215942383,2.5962343215942383,2.5962343215942383
7766,,,,2.6002941131591797,2.6002941131591797,2.6002941131591797
7767,2.579604387283325,2.579604387283325,2.579604387283325,2.573315382003784,2.573315382003784,2.573315382003784
7768,,,,2.565126895904541,2.565126895904541,2.565126895904541
7769,,,,2.5739667415618896,2.5739667415618896,2.5739667415618896
7770,2.514780044555664,2.514780044555664,2.514780044555664,,,
7772,2.5941615104675293,2.5941615104675293,2.5941615104675293,,,
7773,,,,2.5854828357696533,2.5854828357696533,2.5854828357696533
7775,,,,2.621737241744995,2.621737241744995,2.621737241744995
7776,2.586703062057495,2.586703062057495,2.586703062057495,,,
7779,,,,2.591449737548828,2.591449737548828,2.591449737548828
7781,2.6347134113311768,2.6347134113311768,2.6347134113311768,,,
7785,2.64491605758667,2.64491605758667,2.64491605758667,2.5326130390167236,2.5326130390167236,2.5326130390167236
7786,,,,2.5690722465515137,2.5690722465515137,2.5690722465515137
7787,2.5590546131134033,2.5590546131134033,2.5590546131134033,,,
7788,2.6106696128845215,2.6106696128845215,2.6106696128845215,2.5890586376190186,2.5890586376190186,2.5890586376190186
7791,2.6433990001678467,2.6433990001678467,2.6433990001678467,,,
7792,,,,2.598674774169922,2.598674774169922,2.598674774169922
7795,,,,2.6290056705474854,2.6290056705474854,2.6290056705474854
7797,,,,2.578819513320923,2.578819513320923,2.578819513320923
7798,,,,2.528862476348877,2.528862476348877,2.528862476348877
7801,2.5839149951934814,2.5839149951934814,2.5839149951934814,,,
7802,2.6679294109344482,2.6679294109344482,2.6679294109344482,2.6094295978546143,2.6094295978546143,2.6094295978546143
7803,2.653139591217041,2.653139591217041,2.653139591217041,,,
7804,,,,2.5635108947753906,2.5635108947753906,2.5635108947753906
7808,,,,2.5788512229919434,2.5788512229919434,2.5788512229919434
7810,2.5240185260772705,2.5240185260772705,2.5240185260772705,,,
7812,,,,2.5819621086120605,2.5819621086120605,2.5819621086120605
7813,,,,2.6117470264434814,2.6117470264434814,2.6117470264434814
7815,2.5566799640655518,2.5566799640655518,2.5566799640655518,,,
7817,,,,2.625471830368042,2.625471830368042,2.625471830368042
7818,,,,2.5745511054992676,2.5745511054992676,2.5745511054992676
7819,,,,2.5576658248901367,2.5576658248901367,2.5576658248901367
7820,2.542757511138916,2.542757511138916,2.542757511138916,2.6008269786834717,2.6008269786834717,2.6008269786834717
7821,,,,2.5815553665161133,2.5815553665161133,2.5815553665161133
7822,2.6221187114715576,2.6221187114715576,2.6221187114715576,,,
7823,,,,2.5229759216308594,2.5229759216308594,2.5229759216308594
7824,2.5362770557403564,2.5362770557403564,2.5362770557403564,,,
7830,2.5238804817199707,2.5238804817199707,2.5238804817199707,,,
7831,2.592181921005249,2.592181921005249,2.592181921005249,,,
7835,,,,2.612865447998047,2.612865447998047,2.612865447998047
7836,,,,2.5905771255493164,2.5905771255493164,2.5905771255493164
7837,,,,2.628899335861206,2.628899335861206,2.628899335861206
7838,2.6574108600616455,2.6574108600616455,2.6574108600616455,2.605768918991089,2.605768918991089,2.605768918991089
7841,,,,2.601421594619751,2.601421594619751,2.601421594619751
7843,2.6402993202209473,2.6402993202209473,2.6402993202209473,,,
7845,2.592130422592163,2.592130422592163,2.592130422592163,,,
7848,2.59126615524292,2.59126615524292,2.59126615524292,2.5547142028808594,2.5547142028808594,2.5547142028808594
7852,2.5953330993652344,2.5953330993652344,2.5953330993652344,2.508410930633545,2.508410930633545,2.508410930633545
7854,,,,2.6133689880371094,2.6133689880371094,2.6133689880371094
7857,2.5523324012756348,2.5523324012756348,2.5523324012756348,,,
7858,2.535003662109375,2.535003662109375,2.535003662109375,,,
7859,2.659000873565674,2.659000873565674,2.659000873565674,,,
7865,2.5541601181030273,2.5541601181030273,2.5541601181030273,,,
7868,,,,2.5914831161499023,2.5914831161499023,2.5914831161499023
7869,,,,2.579315185546875,2.579315185546875,2.579315185546875
7871,,,,2.5468366146087646,2.5468366146087646,2.5468366146087646
7873,2.5397655963897705,2.5397655963897705,2.5397655963897705,,,
7874,2.541308879852295,2.541308879852295,2.541308879852295,2.578498363494873,2.578498363494873,2.578498363494873
7876,2.5952327251434326,2.5952327251434326,2.5952327251434326,,,
7877,2.6030807495117188,2.6030807495117188,2.6030807495117188,2.582040786743164,2.582040786743164,2.582040786743164
7878,2.610013008117676,2.610013008117676,2.610013008117676,,,
7881,2.5428643226623535,2.5428643226623535,2.5428643226623535,,,
7883,2.5258095264434814,2.5258095264434814,2.5258095264434814,2.5396018028259277,2.5396018028259277,2.5396018028259277
7886,,,,2.5686328411102295,2.5686328411102295,2.5686328411102295
7887,2.501774787902832,2.501774787902832,2.501774787902832,2.608372688293457,2.608372688293457,2.608372688293457
7889,2.516353130340576,2.516353130340576,2.516353130340576,,,
7890,2.6934146881103516,2.6934146881103516,2.6934146881103516,2.598533868789673,2.598533868789673,2.598533868789673
7892,2.5852887630462646,2.5852887630462646,2.5852887630462646,,,
7893,2.565260648727417,2.565260648727417,2.565260648727417,2.58744740486145,2.58744740486145,2.58744740486145
7894,2.5674896240234375,2.5674896240234375,2.5674896240234375,,,
7897,2.5964901447296143,2.5964901447296143,2.5964901447296143,,,
7898,,,,2.562368154525757,2.562368154525757,2.562368154525757
7899,2.505767822265625,2.505767822265625,2.505767822265625,2.566044807434082,2.566044807434082,2.566044807434082
7900,,,,2.571242570877075,2.571242570877075,2.571242570877075
7902,,,,2.569833993911743,2.569833993911743,2.569833993911743
7903,,,,2.6183502674102783,2.6183502674102783,2.6183502674102783
7904,2.5787546634674072,2.5787546634674072,2.5787546634674072,,,
7907,,,,2.576899766921997,2.576899766921997,2.576899766921997
7912,2.641857862472534,2.641857862472534,2.641857862472534,,,
7914,2.588275909423828,2.588275909423828,2.588275909423828,,,
7916,2.5939741134643555,2.5939741134643555,2.5939741134643555,,,
7918,2.5333478450775146,2.5333478450775146,2.5333478450775146,,,
7921,2.6142241954803467,2.6142241954803467,2.6142241954803467,2.6058168411254883,2.6058168411254883,2.6058168411254883
7922,,,,2.5827367305755615,2.5827367305755615,2.5827367305755615
7924,2.5159659385681152,2.5159659385681152,2.5159659385681152,,,
7926,,,,2.557520866394043,2.557520866394043,2.557520866394043
7927,2.6201236248016357,2.6201236248016357,2.6201236248016357,,,
7930,2.562116861343384,2.562116861343384,2.562116861343384,2.5991313457489014,2.5991313457489014,2.5991313457489014
7931,,,,2.5842947959899902,2.5842947959899902,2.5842947959899902
7933,2.6106159687042236,2.6106159687042236,2.6106159687042236,2.532876968383789,2.532876968383789,2.532876968383789
7934,,,,2.5391592979431152,2.5391592979431152,2.5391592979431152
7937,2.5428898334503174,2.5428898334503174,2.5428898334503174,,,
7938,2.6136837005615234,2.6136837005615234,2.6136837005615234,2.591198205947876,2.591198205947876,2.591198205947876
7940,,,,2.5882248878479004,2.5882248878479004,2.5882248878479004
7941,2.571272611618042,2.571272611618042,2.571272611618042,2.4877655506134033,2.4877655506134033,2.4877655506134033
7942,2.6575303077697754,2.6575303077697754,2.6575303077697754,,,
7943,2.563276767730713,2.563276767730713,2.563276767730713,,,
7945,,,,2.596809148788452,2.596809148788452,2.596809148788452
7948,,,,2.5155258178710938,2.5155258178710938,2.5155258178710938
7949,2.5715579986572266,2.5715579986572266,2.5715579986572266,2.5746917724609375,2.5746917724609375,2.5746917724609375
7950,2.550009250640869,2.550009250640869,2.550009250640869,,,
7953,,,,2.5462000370025635,2.5462000370025635,2.5462000370025635
7958,,,,2.5806312561035156,2.5806312561035156,2.5806312561035156
7959,,,,2.5753002166748047,2.5753002166748047,2.5753002166748047
7960,2.551581382751465,2.551581382751465,2.551581382751465,,,
7961,,,,2.586414098739624,2.586414098739624,2.586414098739624
7963,2.629366636276245,2.629366636276245,2.629366636276245,2.566864013671875,2.566864013671875,2.566864013671875
7964,2.503714084625244,2.503714084625244,2.503714084625244,,,
7965,2.5149919986724854,2.5149919986724854,2.5149919986724854,,,
7966,2.6152052879333496,2.6152052879333496,2.6152052879333496,,,
7968,,,,2.578366994857788,2.578366994857788,2.578366994857788
7971,,,,2.628502130508423,2.628502130508423,2.628502130508423
7973,2.56848406791687,2.56848406791687,2.56848406791687,2.579921007156372,2.579921007156372,2.579921007156372
7974,,,,2.5596249103546143,2.5596249103546143,2.5596249103546143
7975,2.5636448860168457,2.5636448860168457,2.5636448860168457,2.557504653930664,2.557504653930664,2.557504653930664
7977,,,,2.550050973892212,2.550050973892212,2.550050973892212
7980,2.6000964641571045,2.6000964641571045,2.6000964641571045,2.556382894515991,2.556382894515991,2.556382894515991
7982,2.6116783618927,2.6116783618927,2.6116783618927,,,
7983,2.6158945560455322,2.6158945560455322,2.6158945560455322,,,
7984,,,,2.498934030532837,2.498934030532837,2.498934030532837
7985,,,,2.568730115890503,2.568730115890503,2.568730115890503
7987,,,,2.5616605281829834,2.5616605281829834,2.5616605281829834
7989,,,,2.5483648777008057,2.5483648777008057,2.5483648777008057
7990,,,,2.5703437328338623,2.5703437328338623,2.5703437328338623
7992,,,,2.532722234725952,2.532722234725952,2.532722234725952
7993,2.561645030975342,2.561645030975342,2.561645030975342,,,
7994,2.6372861862182617,2.6372861862182617,2.6372861862182617,2.575115203857422,2.575115203857422,2.575115203857422
7996,,,,2.5937347412109375,2.5937347412109375,2.5937347412109375
7998,2.463287830352783,2.463287830352783,2.463287830352783,2.6351590156555176,2.6351590156555176,2.6351590156555176
7999,,,,2.5861682891845703,2.5861682891845703,2.5861682891845703
8003,2.5712854862213135,2.5712854862213135,2.5712854862213135,,,
8004,,,,2.5721278190612793,2.5721278190612793,2.5721278190612793
8005,2.4880785942077637,2.4880785942077637,2.4880785942077637,2.5362725257873535,2.5362725257873535,2.5362725257873535
8010,2.5962486267089844,2.5962486267089844,2.5962486267089844,,,
8012,2.557722330093384,2.557722330093384,2.557722330093384,2.566999673843384,2.566999673843384,2.566999673843384
8014,2.606658935546875,2.606658935546875,2.606658935546875,2.5407423973083496,2.5407423973083496,2.5407423973083496
8015,2.559457302093506,2.559457302093506,2.559457302093506,2.554793119430542,2.554793119430542,2.554793119430542
8019,2.608738422393799,2.608738422393799,2.608738422393799,,,
8020,,,,2.5686755180358887,2.5686755180358887,2.5686755180358887
8022,,,,2.5895557403564453,2.5895557403564453,2.5895557403564453
8028,2.6495509147644043,2.6495509147644043,2.6495509147644043,2.611931562423706,2.611931562423706,2.611931562423706
8029,2.588611364364624,2.588611364364624,2.588611364364624,,,
8030,2.5434889793395996,2.5434889793395996,2.5434889793395996,2.589372158050537,2.589372158050537,2.589372158050537
8031,2.5358381271362305,2.5358381271362305,2.5358381271362305,,,
8032,2.579988718032837,2.579988718032837,2.579988718032837,2.5627379417419434,2.5627379417419434,2.5627379417419434
8035,2.5988729000091553,2.5988729000091553,2.5988729000091553,,,
8036,2.5494682788848877,2.5494682788848877,2.5494682788848877,2.581758737564087,2.581758737564087,2.581758737564087
8037,,,,2.57846736907959,2.57846736907959,2.57846736907959
8039,2.4958314895629883,2.4958314895629883,2.4958314895629883,,,
8040,,,,2.580092191696167,2.580092191696167,2.580092191696167
8042,,,,2.5653584003448486,2.5653584003448486,2.5653584003448486
8045,,,,2.5651283264160156,2.5651283264160156,2.5651283264160156
8046,,,,2.59814453125,2.59814453125,2.59814453125
8047,,,,2.5747134685516357,2.5747134685516357,2.5747134685516357
8048,,,,2.561692953109741,2.561692953109741,2.561692953109741
8049,,,,2.5408663749694824,2.5408663749694824,2.5408663749694824
8051,2.5794172286987305,2.5794172286987305,2.5794172286987305,2.555797576904297,2.555797576904297,2.555797576904297
8054,,,,2.5737619400024414,2.5737619400024414,2.5737619400024414
8056,2.478957414627075,2.478957414627075,2.478957414627075,,,
8058,2.5232882499694824,2.5232882499694824,2.5232882499694824,,,
8065,2.6738171577453613,2.6738171577453613,2.6738171577453613,2.5746407508850098,2.5746407508850098,2.5746407508850098
8067,2.555267810821533,2.555267810821533,2.555267810821533,,,
8069,2.660933256149292,2.660933256149292,2.660933256149292,,,
8073,,,,2.5777931213378906,2.5777931213378906,2.5777931213378906
8074,,,,2.5516207218170166,2.5516207218170166,2.5516207218170166
8075,2.5201385021209717,2.5201385021209717,2.5201385021209717,,,
8079,2.625481128692627,2.625481128692627,2.625481128692627,,,
8081,2.534184694290161,2.534184694290161,2.534184694290161,,,
8082,,,,2.539238214492798,2.539238214492798,2.539238214492798
8083,2.567094564437866,2.567094564437866,2.567094564437866,,,
8084,2.5056655406951904,2.5056655406951904,2.5056655406951904,,,
8085,2.6242072582244873,2.6242072582244873,2.6242072582244873,2.5462806224823,2.5462806224823,2.5462806224823
8086,2.620558738708496,2.620558738708496,2.620558738708496,,,
8088,2.6530823707580566,2.6530823707580566,2.6530823707580566,2.5814788341522217,2.5814788341522217,2.5814788341522217
8093,,,,2.6052281856536865,2.6052281856536865,2.6052281856536865
8094,2.618833065032959,2.618833065032959,2.618833065032959,2.630715847015381,2.630715847015381,2.630715847015381
8095,2.5900256633758545,2.5900256633758545,2.5900256633758545,,,
8098,,,,2.578184127807617,2.578184127807617,2.578184127807617
8099,,,,2.570183753967285,2.570183753967285,2.570183753967285
8100,2.5926246643066406,2.5926246643066406,2.5926246643066406,2.569103240966797,2.569103240966797,2.569103240966797
8101,2.5833089351654053,2.5833089351654053,2.5833089351654053,2.557802677154541,2.557802677154541,2.557802677154541
8102,2.5692086219787598,2.5692086219787598,2.5692086219787598,2.582075357437134,2.582075357437134,2.582075357437134
8103,2.5975632667541504,2.5975632667541504,2.5975632667541504,,,
8104,2.5173423290252686,2.5173423290252686,2.5173423290252686,2.5803964138031006,2.5803964138031006,2.5803964138031006
8107,,,,2.546910524368286,2.546910524368286,2.546910524368286
8109,,,,2.5795650482177734,2.5795650482177734,2.5795650482177734
8111,,,,2.6117639541625977,2.6117639541625977,2.6117639541625977
8113,2.5193326473236084,2.5193326473236084,2.5193326473236084,,,
8114,,,,2.579573392868042,2.579573392868042,2.579573392868042
8115,2.5747427940368652,2.5747427940368652,2.5747427940368652,,,
8118,,,,2.5945537090301514,2.5945537090301514,2.5945537090301514
8119,,,,2.5376620292663574,2.5376620292663574,2.5376620292663574
8120,2.5387604236602783,2.5387604236602783,2.5387604236602783,,,
8121,,,,2.565128803253174,2.565128803253174,2.565128803253174
8123,2.5120601654052734,2.5120601654052734,2.5120601654052734,,,
8129,2.514828681945801,2.514828681945801,2.514828681945801,,,
8130,2.4656455516815186,2.4656455516815186,2.4656455516815186,,,
8132,,,,2.5816116333007812,2.5816116333007812,2.5816116333007812
8134,2.6042070388793945,2.6042070388793945,2.6042070388793945,,,
8138,,,,2.580641269683838,2.580641269683838,2.580641269683838
8139,2.6099252700805664,2.6099252700805664,2.6099252700805664,,,
8140,,,,2.562803030014038,2.562803030014038,2.562803030014038
8142,2.5394577980041504,2.5394577980041504,2.5394577980041504,2.540677785873413,2.540677785873413,2.540677785873413
8143,,,,2.567049264907837,2.567049264907837,2.567049264907837
8144,2.5354690551757812,2.5354690551757812,2.5354690551757812,,,
8145,2.590379238128662,2.590379238128662,2.590379238128662,,,
8146,,,,2.585299015045166,2.585299015045166,2.585299015045166
8150,2.5577361583709717,2.5577361583709717,2.5577361583709717,,,
8151,2.5938377380371094,2.5938377380371094,2.5938377380371094,2.548309803009033,2.548309803009033,2.548309803009033
8152,2.5579745769500732,2.5579745769500732,2.5579745769500732,,,
8153,2.5714409351348877,2.5714409351348877,2.5714409351348877,2.606710910797119,2.606710910797119,2.606710910797119
8154,,,,2.57507586479187,2.57507586479187,2.57507586479187
8155,2.547649383544922,2.547649383544922,2.547649383544922,,,
8162,,,,2.5703721046447754,2.5703721046447754,2.5703721046447754
8163,2.560086250305176,2.560086250305176,2.560086250305176,,,
8164,2.6310348510742188,2.6310348510742188,2.6310348510742188,2.581483840942383,2.581483840942383,2.581483840942383
8165,,,,2.5818886756896973,2.5818886756896973,2.5818886756896973
8169,,,,2.614680767059326,2.614680767059326,2.614680767059326
8180,,,,2.5750110149383545,2.5750110149383545,2.5750110149383545
8183,,,,2.5322909355163574,2.5322909355163574,2.5322909355163574
8184,,,,2.5815606117248535,2.5815606117248535,2.5815606117248535
8185,,,,2.5318875312805176,2.5318875312805176,2.5318875312805176
8186,2.5817039012908936,2.5817039012908936,2.5817039012908936,,,
8189,,,,2.6038241386413574,2.6038241386413574,2.6038241386413574
8191,2.607630968093872,2.607630968093872,2.607630968093872,,,
8193,,,,2.5884077548980713,2.5884077548980713,2.5884077548980713
8195,2.5919623374938965,2.5919623374938965,2.5919623374938965,,,
8196,,,,2.532111644744873,2.532111644744873,2.532111644744873
8197,2.5717244148254395,2.5717244148254395,2.5717244148254395,,,
8198,,,,2.55151104927063,2.55151104927063,2.55151104927063
8199,2.5527234077453613,2.5527234077453613,2.5527234077453613,2.575814962387085,2.575814962387085,2.575814962387085
8200,,,,2.577261209487915,2.577261209487915,2.577261209487915
8203,,,,2.551607131958008,2.551607131958008,2.551607131958008
8205,2.5474681854248047,2.5474681854248047,2.5474681854248047,,,
8206,2.634817123413086,2.634817123413086,2.634817123413086,,,
8208,,,,2.5368540287017822,2.5368540287017822,2.5368540287017822
8209,2.550732135772705,2.550732135772705,2.550732135772705,,,
8210,2.576957941055298,2.576957941055298,2.576957941055298,,,
8211,2.5811684131622314,2.5811684131622314,2.5811684131622314,,,
8213,2.55403733253479,2.55403733253479,2.55403733253479,,,
8216,2.4900472164154053,2.4900472164154053,2.4900472164154053,,,
8218,2.580803394317627,2.580803394317627,2.580803394317627,,,
8221,2.568613290786743,2.568613290786743,2.568613290786743,,,
8222,,,,2.5523324012756348,2.5523324012756348,2.5523324012756348
8223,2.578352689743042,2.578352689743042,2.578352689743042,,,
8225,2.5993173122406006,2.5993173122406006,2.5993173122406006,,,
8226,2.6124136447906494,2.6124136447906494,2.6124136447906494,2.5634384155273438,2.5634384155273438,2.5634384155273438
8229,2.560307264328003,2.560307264328003,2.560307264328003,,,
8230,2.4772801399230957,2.4772801399230957,2.4772801399230957,,,
8231,,,,2.5678720474243164,2.5678720474243164,2.5678720474243164
8232,2.600724458694458,2.600724458694458,2.600724458694458,,,
8234,,,,2.611740827560425,2.611740827560425,2.611740827560425
8235,2.5355899333953857,2.5355899333953857,2.5355899333953857,,,
8238,,,,2.549483299255371,2.549483299255371,2.549483299255371
8240,2.6242613792419434,2.6242613792419434,2.6242613792419434,,,
8241,,,,2.529848337173462,2.529848337173462,2.529848337173462
8242,2.583332061767578,2.583332061767578,2.583332061767578,2.569486141204834,2.569486141204834,2.569486141204834
8245,,,,2.4953160285949707,2.4953160285949707,2.4953160285949707
8248,2.5525763034820557,2.5525763034820557,2.5525763034820557,,,
8250,,,,2.565402030944824,2.565402030944824,2.565402030944824
8251,,,,2.5796079635620117,2.5796079635620117,2.5796079635620117
8252,2.575275421142578,2.575275421142578,2.575275421142578,,,
8254,2.533231735229492,2.533231735229492,2.533231735229492,2.6157572269439697,2.6157572269439697,2.6157572269439697
8259,2.5008130073547363,2.5008130073547363,2.5008130073547363,2.5500245094299316,2.5500245094299316,2.5500245094299316
8261,2.511813163757324,2.511813163757324,2.511813163757324,,,
8262,,,,2.5607664585113525,2.5607664585113525,2.5607664585113525
8263,2.5908362865448,2.5908362865448,2.5908362865448,,,
8265,2.571136474609375,2.571136474609375,2.571136474609375,,,
8267,2.571458578109741,2.571458578109741,2.571458578109741,2.4946279525756836,2.4946279525756836,2.4946279525756836
8268,2.597799062728882,2.597799062728882,2.597799062728882,,,
8269,2.528662919998169,2.528662919998169,2.528662919998169,2.5728955268859863,2.5728955268859863,2.5728955268859863
8270,2.587885618209839,2.587885618209839,2.587885618209839,,,
8271,2.5718159675598145,2.5718159675598145,2.5718159675598145,2.5224554538726807,2.5224554538726807,2.5224554538726807
8272,2.5038180351257324,2.5038180351257324,2.5038180351257324,,,
8274,,,,2.5373072624206543,2.5373072624206543,2.5373072624206543
8275,2.598163604736328,2.598163604736328,2.598163604736328,,,
8277,,,,2.5431957244873047,2.5431957244873047,2.5431957244873047
8278,,,,2.5359466075897217,2.5359466075897217,2.5359466075897217
8280,2.627317428588867,2.627317428588867,2.627317428588867,,,
8282,2.567574977874756,2.567574977874756,2.567574977874756,2.5422632694244385,2.5422632694244385,2.5422632694244385
8285,2.592740535736084,2.592740535736084,2.592740535736084,,,
8286,2.532224416732788,2.532224416732788,2.532224416732788,2.5666518211364746,2.5666518211364746,2.5666518211364746
8289,2.4597980976104736,2.4597980976104736,2.4597980976104736,2.566723585128784,2.566723585128784,2.566723585128784
8290,2.550095319747925,2.550095319747925,2.550095319747925,2.591696262359619,2.591696262359619,2.591696262359619
8291,,,,2.553215503692627,2.553215503692627,2.553215503692627
8292,,,,2.537252187728882,2.537252187728882,2.537252187728882
8293,2.600861072540283,2.600861072540283,2.600861072540283,,,
8295,2.5955865383148193,2.5955865383148193,2.5955865383148193,2.5541937351226807,2.5541937351226807,2.5541937351226807
8296,2.602631092071533,2.602631092071533,2.602631092071533,2.5688836574554443,2.5688836574554443,2.5688836574554443
8297,2.560208320617676,2.560208320617676,2.560208320617676,,,
8298,2.4362287521362305,2.4362287521362305,2.4362287521362305,,,
8301,2.563405990600586,2.563405990600586,2.563405990600586,,,
8304,2.6103901863098145,2.6103901863098145,2.6103901863098145,2.5681328773498535,2.5681328773498535,2.5681328773498535
8305,,,,2.5139541625976562,2.5139541625976562,2.5139541625976562
8307,,,,2.532533884048462,2.532533884048462,2.532533884048462
8310,2.618776321411133,2.618776321411133,2.618776321411133,,,
8312,2.571537733078003,2.571537733078003,2.571537733078003,,,
8316,2.5849459171295166,2.5849459171295166,2.5849459171295166,2.5851967334747314,2.5851967334747314,2.5851967334747314
8317,2.5934927463531494,2.5934927463531494,2.5934927463531494,,,
8318,,,,2.605762481689453,2.605762481689453,2.605762481689453
8320,,,,2.5486629009246826,2.5486629009246826,2.5486629009246826
8321,2.5541293621063232,2.5541293621063232,2.5541293621063232,,,
8322,,,,2.5540852546691895,2.5540852546691895,2.5540852546691895
8324,2.5056264400482178,2.5056264400482178,2.5056264400482178,,,
8325,2.5088510513305664,2.5088510513305664,2.5088510513305664,,,
8327,,,,2.5840067863464355,2.5840067863464355,2.5840067863464355
8330,,,,2.548543930053711,2.548543930053711,2.548543930053711
8331,2.5444164276123047,2.5444164276123047,2.5444164276123047,,,
8333,2.5886929035186768,2.5886929035186768,2.5886929035186768,2.5378875732421875,2.5378875732421875,2.5378875732421875
8334,2.5042529106140137,2.5042529106140137,2.5042529106140137,,,
8336,,,,2.568915367126465,2.568915367126465,2.568915367126465
8337,2.582179546356201,2.582179546356201,2.582179546356201,,,
8343,2.592587471008301,2.592587471008301,2.592587471008301,2.5967202186584473,2.5967202186584473,2.5967202186584473
8345,2.5790512561798096,2.5790512561798096,2.5790512561798096,,,
8346,,,,2.591174364089966,2.591174364089966,2.591174364089966
8347,,,,2.5591580867767334,2.5591580867767334,2.5591580867767334
8349,,,,2.572378158569336,2.572378158569336,2.572378158569336
8353,2.515287399291992,2.515287399291992,2.515287399291992,,,
8354,2.576786518096924,2.576786518096924,2.576786518096924,,,
8355,2.549288034439087,2.549288034439087,2.549288034439087,,,
8356,2.5523195266723633,2.5523195266723633,2.5523195266723633,,,
8357,,,,2.5381124019622803,2.5381124019622803,2.5381124019622803
8360,,,,2.5762369632720947,2.5762369632720947,2.5762369632720947
8361,2.564755916595459,2.564755916595459,2.564755916595459,2.5557291507720947,2.5557291507720947,2.5557291507720947
8362,2.643984317779541,2.643984317779541,2.643984317779541,,,
8363,2.469611167907715,2.469611167907715,2.469611167907715,,,
