run_name,metric,tokens,value
No doc masking (baseline),commonsenseqa,12582912000.0,0.3677313677313677
No doc masking (baseline),commonsenseqa,14155776000.0,0.3783783783783784
No doc masking (baseline),commonsenseqa,15728640000.0,0.36855036855036855
No doc masking (baseline),commonsenseqa,17301504000.0,0.3939393939393939
No doc masking (baseline),commonsenseqa,18874368000.0,0.4013104013104013
No doc masking (baseline),commonsenseqa,20447232000.0,0.3906633906633907
No doc masking (baseline),commonsenseqa,22020096000.0,0.38656838656838655
No doc masking (baseline),commonsenseqa,23592960000.0,0.3939393939393939
No doc masking (baseline),commonsenseqa,25165824000.0,0.3570843570843571
No doc masking (baseline),commonsenseqa,26738688000.0,0.38493038493038495
No doc masking (baseline),commonsenseqa,28311552000.0,0.3832923832923833
No doc masking (baseline),commonsenseqa,29884416000.0,0.3857493857493858
No doc masking (baseline),commonsenseqa,31457280000.0,0.3931203931203931
No doc masking (baseline),commonsenseqa,33030144000.0,0.39803439803439805
No doc masking (baseline),commonsenseqa,34603008000.0,0.3988533988533989
No doc masking (baseline),commonsenseqa,36175872000.0,0.38984438984438985
No doc masking (baseline),commonsenseqa,37748736000.0,0.39967239967239965
No doc masking (baseline),commonsenseqa,39321600000.0,0.38738738738738737
No doc masking (baseline),commonsenseqa,40894464000.0,0.3988533988533989
No doc masking (baseline),commonsenseqa,42467328000.0,0.39803439803439805
No doc masking (baseline),commonsenseqa,44040192000.0,0.40294840294840295
No doc masking (baseline),commonsenseqa,45613056000.0,0.4037674037674038
No doc masking (baseline),commonsenseqa,47185920000.0,0.39967239967239965
No doc masking (baseline),commonsenseqa,47185920000.0,0.39967239967239965
No doc masking (baseline),winogrande,629145600.0,0.47355958958168903
No doc masking (baseline),winogrande,786432000.0,0.49013417521704816
No doc masking (baseline),winogrande,943718400.0,0.4861878453038674
No doc masking (baseline),winogrande,1101004800.0,0.4909234411996843
No doc masking (baseline),winogrande,1258291200.0,0.48303078137332284
No doc masking (baseline),winogrande,1572864000.0,0.48697711128650356
