run_name,tokens,loss
No Z-loss (baseline),20972568576.0,2.332131862640381
No Z-loss (baseline),21285568512.0,2.3770313262939453
No Z-loss (baseline),21477457920.0,2.2816295623779297
No Z-loss (baseline),21619015680.0,2.2900238037109375
No Z-loss (baseline),21626880000.0,2.326415538787842
No Z-loss (baseline),21681930240.0,2.3052728176116943
No Z-loss (baseline),21691367424.0,2.3057985305786133
No Z-loss (baseline),21719678976.0,2.316222667694092
No Z-loss (baseline),21752709120.0,2.297757625579834
No Z-loss (baseline),22005940224.0,2.305983543395996
No Z-loss (baseline),22023241728.0,2.3148703575134277
No Z-loss (baseline),22108176384.0,2.329275369644165
No Z-loss (baseline),22145925120.0,2.326167583465576
No Z-loss (baseline),22185246720.0,2.278555393218994
No Z-loss (baseline),22318940160.0,2.316442489624023
No Z-loss (baseline),22432186368.0,2.298125743865967
No Z-loss (baseline),22726311936.0,2.300014019012451
No Z-loss (baseline),22767206400.0,2.3281350135803223
No Z-loss (baseline),22842703872.0,2.3025805950164795
No Z-loss (baseline),22993698816.0,2.315957546234131
No Z-loss (baseline),23012573184.0,2.298621654510498
No Z-loss (baseline),23150985216.0,2.310330867767334
No Z-loss (baseline),23184015360.0,2.325362205505371
No Z-loss (baseline),23353884672.0,2.3245372772216797
No Z-loss (baseline),23438819328.0,2.326343774795532
No Z-loss (baseline),23473422336.0,2.306478500366211
No Z-loss (baseline),23522181120.0,2.27798843383789
No Z-loss (baseline),23537909760.0,2.3198885917663574
No Z-loss (baseline),23861919744.0,2.2798192501068115
No Z-loss (baseline),23970447360.0,2.3481273651123047
No Z-loss (baseline),23984603136.0,2.2869677543640137
No Z-loss (baseline),23986176000.0,2.308948516845703
No Z-loss (baseline),24148180992.0,2.2608556747436523
No Z-loss (baseline),24255135744.0,2.297229766845703
No Z-loss (baseline),24259854336.0,2.3104910850524902
No Z-loss (baseline),24297603072.0,2.295423984527588
No Z-loss (baseline),24451743744.0,2.290472507476806
No Z-loss (baseline),24458035200.0,2.3130345344543457
No Z-loss (baseline),24461180928.0,2.2844505310058594
No Z-loss (baseline),24547688448.0,2.3086256980895996
No Z-loss (baseline),24552407040.0,2.275056838989258
No Z-loss (baseline),24745869312.0,2.299144744873047
No Z-loss (baseline),24811929600.0,2.265463352203369
No Z-loss (baseline),24860688384.0,2.2848641872406006
No Z-loss (baseline),24906301440.0,2.2911887168884277
No Z-loss (baseline),24933040128.0,2.3220388889312744
No Z-loss (baseline),24986517504.0,2.2570955753326416
No Z-loss (baseline),24992808960.0,2.3075060844421387
No Z-loss (baseline),25106055168.0,2.2975497245788574
No Z-loss (baseline),25412763648.0,2.2788333892822266
No Z-loss (baseline),25535447040.0,2.3114681243896484
No Z-loss (baseline),25544884224.0,2.278916835784912
No Z-loss (baseline),25645547520.0,2.2765603065490723
No Z-loss (baseline),25647120384.0,2.2930216789245605
No Z-loss (baseline),25721044992.0,2.270522356033325
No Z-loss (baseline),25760366592.0,2.273878574371338
No Z-loss (baseline),25802833920.0,2.292773962020874
No Z-loss (baseline),25894060032.0,2.326544761657715
No Z-loss (baseline),26150436864.0,2.2594292163848877
No Z-loss (baseline),26269974528.0,2.3011510372161865
No Z-loss (baseline),26364346368.0,2.279691219329834
No Z-loss (baseline),26573537280.0,2.2798500061035156
No Z-loss (baseline),26619150336.0,2.299126386642456
No Z-loss (baseline),26647461888.0,2.309556484222412
No Z-loss (baseline),26691502080.0,2.289576292037964
No Z-loss (baseline),26855079936.0,2.282998561859131
No Z-loss (baseline),26883391488.0,2.2832961082458496
No Z-loss (baseline),26935296000.0,2.2843446731567383
No Z-loss (baseline),26998210560.0,2.2885332107543945
No Z-loss (baseline),27042250752.0,2.3029963970184326
