run_name,step,throughput
With drops,482,13902.90753498008
Without drops,482,13263.993452880037
With drops,483,13766.597384059472
Without drops,483,13913.88968582554
With drops,484,13862.446993891765
Without drops,484,13850.67481625008
With drops,485,13768.61276082824
Without drops,485,13940.452002988268
With drops,486,13603.34917112373
Without drops,486,13773.160558755242
With drops,487,13481.900672635302
Without drops,487,13844.238387029189
With drops,488,13641.709845980376
Without drops,488,13808.386033330064
With drops,489,13486.917420917494
Without drops,489,13668.126543311371
With drops,490,13920.473772914667
Without drops,490,13895.748082242748
With drops,491,13744.518432035586
Without drops,491,13919.067742679472
With drops,492,13735.4489617851
Without drops,492,13821.717143404225
With drops,493,13829.587157115397
Without drops,493,13497.44283891567
With drops,494,13896.452455112552
Without drops,494,13907.979838942532
With drops,495,13549.106170700055
Without drops,495,13746.102054783194
With drops,496,13844.550769111753
Without drops,496,13920.78208489203
With drops,497,13895.927915336108
Without drops,497,13961.327195431357
With drops,498,13680.265695397567
Without drops,498,13823.244456579288
With drops,499,13851.389517261692
Without drops,499,13896.347543989255
With drops,500,13824.104645567537
Without drops,500,13805.404868411044
With drops,501,13789.02037601452
Without drops,501,13795.4055521443
With drops,502,13949.492263846072
Without drops,502,13748.456168392928
With drops,503,13810.635704596987
Without drops,503,13979.420625905252
With drops,504,13418.068853910116
Without drops,504,13729.594601463115
With drops,505,13884.99653330431
Without drops,505,13917.451534819817
With drops,506,13812.95274401193
Without drops,506,13753.709994652185
With drops,507,13727.846579358957
Without drops,507,13859.218831041017
With drops,508,13873.58189109613
Without drops,508,13802.735488404704
With drops,509,13839.9036817002
Without drops,509,13922.48932763103
With drops,510,13760.70175093848
Without drops,510,13931.393326179272
With drops,511,13801.641414879858
Without drops,511,13627.945155696623
With drops,512,13825.625068940875
Without drops,512,13810.236038398858
With drops,513,13848.352547240327
Without drops,513,13746.659342171732
With drops,514,13681.63115591816
Without drops,514,14006.30249060804
With drops,515,13816.077906759798
Without drops,515,13961.501165905289
With drops,516,13505.280450787368
Without drops,516,13731.79671883759
With drops,517,13537.198569679282
Without drops,517,13647.980976359737
With drops,518,13870.124576949906
Without drops,518,13926.311458896264
With drops,519,13822.369546572409
Without drops,519,13973.030693728031
With drops,520,13503.015945941414
Without drops,520,13912.905614496742
With drops,521,13416.476087044804
Without drops,521,13902.232507303175
With drops,522,13909.586339678246
Without drops,522,13318.209845317402
With drops,523,13900.920141114024
Without drops,523,13885.991625233792
With drops,524,13941.80201516568
Without drops,524,13899.00827960034
With drops,525,13883.799619202784
Without drops,525,13911.298346988318
With drops,526,13581.06024566254
Without drops,526,14004.049508523136
With drops,527,13744.371818756385
Without drops,527,13685.75097797836
With drops,528,13882.63282661607
Without drops,528,13803.741006207712
With drops,529,13909.631387103618
Without drops,529,13905.443224403834
With drops,530,13857.407841621043
Without drops,530,13874.48570653274
With drops,531,13941.243877870094
Without drops,531,13927.63615138164
With drops,532,13765.501678634784
Without drops,532,13876.136780873292
With drops,533,13890.841933736352
Without drops,533,13986.788043457613
With drops,534,13922.030512007235
Without drops,534,13259.216190670732
With drops,535,13830.218036094084
Without drops,535,13873.925476479022
With drops,536,13651.364577908987
Without drops,536,14005.427090517487
With drops,537,13801.767076670283
Without drops,537,13944.216096412243
With drops,538,13824.890773947634
Without drops,538,13984.093597005418
With drops,539,13925.73198516955
Without drops,539,13605.712106852909
With drops,540,13849.989963652231
Without drops,540,13590.07741498622
With drops,541,13803.65227815562
Without drops,541,13860.993016200866
With drops,542,13510.81753179549
Without drops,542,13917.677029663188
With drops,543,13874.552937179616
Without drops,543,13996.64109340833
With drops,544,13773.683232804811
Without drops,544,13742.216964434743
With drops,545,13888.438811179389
Without drops,545,13849.707109516708
With drops,546,13776.768553872012
Without drops,546,13688.317129436587
With drops,547,13839.554346845396
Without drops,547,13584.532479773285
With drops,548,13780.606883938812
Without drops,548,13730.326123569614
With drops,549,13880.329734941315
Without drops,549,14025.276045331864
With drops,550,13900.567719259256
Without drops,550,13819.901118042268
With drops,551,13830.307105998278
Without drops,551,13989.931611134489
With drops,552,13400.701592651969
Without drops,552,13681.347873083694
With drops,553,13773.720042331664
Without drops,553,13647.106429175905
With drops,554,13905.23313215468
Without drops,554,13900.852654694689
With drops,555,13888.685822815236
Without drops,555,13832.081320590043
With drops,556,13787.07278260237
Without drops,556,13605.38886049645
With drops,557,13939.456630758454
Without drops,557,13608.327375442195
With drops,558,13788.230944193356
Without drops,558,13834.331293152089
With drops,559,13734.109336494104
Without drops,559,13896.69225791422
With drops,560,13892.624225104277
Without drops,560,13787.058030206566
With drops,561,13853.906447518457
Without drops,561,13806.366393858932
With drops,562,13764.21499899585
Without drops,562,13898.84335932802
With drops,563,13876.67477231472
Without drops,563,13876.465548463804
With drops,564,13901.452556953504
Without drops,564,13903.61263387792
With drops,565,13515.23203737512
Without drops,565,13940.127737332889
With drops,566,13848.159059973144
Without drops,566,13893.657864048148
With drops,567,13922.77516248764
Without drops,567,13938.823286071509
With drops,568,13746.66667520172
Without drops,568,13567.867641468603
With drops,569,13843.710344612702
Without drops,569,13924.046517584038
With drops,570,13962.734211343331
Without drops,570,13849.684779419114
With drops,571,13720.259912790234
Without drops,571,13975.940685591006
With drops,572,13823.889588284204
Without drops,572,13956.132771112265
With drops,573,13834.011945548227
Without drops,573,13883.747258922274
With drops,574,13754.407382282034
Without drops,574,13086.50605706207
With drops,575,13804.295582377506
Without drops,575,13886.702492512331
With drops,576,13829.498096484158
Without drops,576,13757.6089317832
With drops,577,13880.718514983426
Without drops,577,13830.470403802365
With drops,578,13810.243439414531
Without drops,578,13731.108938556416
With drops,579,13939.245509467886
Without drops,579,13867.333101581544
With drops,580,13396.52871620041
Without drops,580,13800.599249395918
With drops,581,13394.87143320498
Without drops,581,13847.533984213582
With drops,582,13795.154462474698
Without drops,582,13856.543503264134
With drops,583,13902.180007897923
Without drops,583,13823.874756994066
With drops,584,13815.56682373036
Without drops,584,13904.895497196878
With drops,585,13839.933413140465
Without drops,585,13268.097821173307
With drops,586,13761.928978933996
Without drops,586,13940.565122463684
With drops,587,13882.587953894588
Without drops,587,13874.209320718492
With drops,588,13743.49953441341
Without drops,588,13802.58023768256
With drops,589,13862.70799653564
Without drops,589,13938.378471234364
With drops,590,13802.617201823436
Without drops,590,13537.404799327587
With drops,591,13800.495780561345
Without drops,591,13687.982675566846
With drops,592,13850.47381987905
Without drops,592,13956.231028560936
With drops,593,13910.952908069872
Without drops,593,13753.687973036802
With drops,594,13871.199669284828
Without drops,594,13868.736162641631
With drops,595,13869.863294959932
Without drops,595,13748.668885036886
With drops,596,13663.640587843243
Without drops,596,13849.02235261051
With drops,597,13928.742763836017
Without drops,597,13889.524230855675
With drops,598,13907.807199733174
Without drops,598,13756.661529099005
With drops,599,13807.94210586384
Without drops,599,13917.819846843406
With drops,600,13659.331337511554
Without drops,600,14006.827783192006
With drops,601,14406.002924826593
Without drops,601,13804.480451003365
With drops,602,13785.36908961842
Without drops,602,13316.21406145038
With drops,603,13804.369529233663
Without drops,603,14008.05361912807
With drops,604,13858.875973678152
Without drops,604,13949.303490870903
With drops,605,13882.236460945474
Without drops,605,13745.119579183853
With drops,606,13930.858614493392
Without drops,606,13888.176838742327
With drops,607,13922.782684616046
Without drops,607,13332.252281037949
With drops,608,13876.099421905556
Without drops,608,13946.049847901935
With drops,609,13940.082492161688
Without drops,609,13896.527392599031
With drops,610,13979.686051942766
Without drops,610,9364.201072040216
With drops,611,13889.06758535347
Without drops,611,13885.138680562328
With drops,612,13520.713437393426
Without drops,612,13824.304877329148
With drops,613,13588.823319167874
Without drops,613,13976.622890270472
With drops,614,13929.82696288
Without drops,614,6912.130190440427
With drops,615,13916.324170198428
Without drops,615,13985.892309437377
With drops,616,13902.742522161205
Without drops,616,13918.00776865146
With drops,617,13903.665144103928
Without drops,617,13957.274154473593
With drops,618,13892.070018291097
Without drops,618,9306.013737037569
With drops,619,13859.69587820155
Without drops,619,13923.896049246769
With drops,620,13899.270660827167
Without drops,620,13919.210588403052
With drops,621,13262.962637996076
Without drops,621,13840.29020038766
With drops,622,13880.06059228506
Without drops,622,13914.881409965656
With drops,623,13743.675448392823
Without drops,623,13838.216631762092
With drops,624,13927.064094166475
Without drops,624,13813.100824075394
With drops,625,13918.97000782104
Without drops,625,13946.457413732358
With drops,626,13887.016793879966
Without drops,626,13852.62552848142
With drops,627,13150.583118748067
Without drops,627,13992.126871603748
With drops,628,13550.388571524722
Without drops,628,13754.767115127795
With drops,629,13678.936812066857
Without drops,629,13878.894428041936
With drops,630,13258.308899855532
Without drops,630,13930.414307839092
With drops,631,13687.786373298572
Without drops,631,9013.894086462686
With drops,632,13852.2755511119
Without drops,632,13895.186133825087
With drops,633,13937.71507134412
Without drops,633,13863.67752098128
With drops,634,13724.922015006456
Without drops,634,13778.227014726828
With drops,635,13843.710344612702
Without drops,635,13952.641750606948
With drops,636,13761.83343835912
Without drops,636,9212.730530406354
With drops,637,13897.561612453
Without drops,637,13953.843008594917
With drops,638,13893.845133936178
Without drops,638,13944.638646585943
With drops,639,13865.340944173957
Without drops,639,13572.86994700378
With drops,640,13839.071253232229
Without drops,640,13383.045611760966
With drops,641,13817.04832786706
Without drops,641,13968.077402275563
With drops,642,13850.51104098912
Without drops,642,13902.540011782452
With drops,643,13820.323579303358
Without drops,643,13650.57636700148
With drops,644,13832.88320706325
Without drops,644,13950.776055586985
With drops,645,13704.87847184921
Without drops,645,13801.04270483217
With drops,646,13933.464780020438
Without drops,646,13842.438745802116
With drops,647,13935.672497846364
Without drops,647,13883.62757976412
With drops,648,13865.012703504372
Without drops,648,13790.88733610152
With drops,649,13900.027873624753
Without drops,649,13927.011407049597
With drops,650,13771.806207781105
Without drops,650,13943.220186603585
With drops,651,13634.016084769624
Without drops,651,13779.08897766081
With drops,652,13896.407493008604
Without drops,652,13949.273287669008
With drops,653,13883.874420288606
Without drops,653,13928.381401658771
With drops,654,13829.884034170862
Without drops,654,13843.650849400668
With drops,655,13791.381833127823
Without drops,655,13841.405279110277
With drops,656,13976.168079750998
Without drops,656,13846.581596318298
With drops,657,13917.797296567456
Without drops,657,13920.699365703931
With drops,658,13934.444227192109
Without drops,658,13846.745278664514
With drops,659,13641.356002401151
Without drops,659,13749.805930442632
With drops,660,13880.05311624916
Without drops,660,13959.534795637788
With drops,661,13678.820637819015
Without drops,661,13937.669841833014
With drops,662,13657.688020415138
Without drops,662,13868.4226882019
With drops,663,13946.72913752056
Without drops,663,13762.392002050756
With drops,664,13835.222573757545
Without drops,664,13920.7068855895
With drops,665,13830.626282576284
Without drops,665,13742.444145098278
With drops,666,13640.251262010735
Without drops,666,13695.73748201657
With drops,667,13809.362774240117
Without drops,667,13502.195250460556
With drops,668,13843.003871988038
Without drops,668,13957.31195181793
With drops,669,13925.288005464245
Without drops,669,13497.28731056777
With drops,670,13824.935274454148
Without drops,670,13909.42116828153
With drops,671,13931.01676437914
Without drops,671,13800.318409025916
With drops,672,13673.137770778738
Without drops,672,13849.148878677952
With drops,673,13896.594837027886
Without drops,673,13905.360687405975
With drops,674,13796.882735240782
Without drops,674,13769.561810414612
With drops,675,13897.913881894336
Without drops,675,13684.907920101195
With drops,676,13715.776177266447
Without drops,676,13698.096219094665
With drops,677,13682.560987148276
Without drops,677,13911.388464310296
With drops,678,13681.580309417372
Without drops,678,13899.892918767802
With drops,679,13731.321118740863
Without drops,679,13898.56600224148
With drops,680,13920.007570986098
Without drops,680,13482.888204188048
With drops,681,13854.889639076571
Without drops,681,13933.29904104434
With drops,682,13759.246997716918
Without drops,682,13915.948422577165
With drops,683,13826.448462151351
Without drops,683,13773.403486830184
With drops,684,13921.56420580302
Without drops,684,13922.51189311406
With drops,685,13834.234744647178
Without drops,685,13716.710655575404
With drops,686,13515.699874702164
Without drops,686,13810.458072319763
With drops,687,13695.897617469658
Without drops,687,13571.61187738374
With drops,688,13234.633700862132
Without drops,688,13852.096846084132
With drops,689,13868.855585203428
Without drops,689,13918.022802615336
With drops,690,13908.738000990945
Without drops,690,13845.792999251558
With drops,691,13869.572163766612
Without drops,691,13843.992953853543
With drops,692,13785.796817099012
Without drops,692,13704.579649102654
With drops,693,13809.614381400124
Without drops,693,13810.546887887196
With drops,694,13910.209521629811
Without drops,694,13943.469150718847
With drops,695,13613.93490936389
Without drops,695,13990.827862644532
With drops,696,13871.931424658744
Without drops,696,13865.452847954495
With drops,697,13914.903950793674
Without drops,697,13637.789706539204
With drops,698,13882.38603023765
Without drops,698,13553.460195808757
With drops,699,13392.490677154849
Without drops,699,14001.5842372583
With drops,700,13741.037211460016
Without drops,700,13879.171000552047
With drops,701,13813.485847099577
Without drops,701,13865.952706894555
With drops,702,13800.813582631728
Without drops,702,13725.996647571568
With drops,703,13800.614030784653
Without drops,703,13587.103792660377
With drops,704,13834.034225135189
Without drops,704,13821.420616868054
With drops,705,13452.636792223826
Without drops,705,13884.33820501133
With drops,706,13800.200163868583
Without drops,706,13750.01135224948
With drops,707,13902.082510054404
Without drops,707,13927.794228109497
With drops,708,13795.10276867733
Without drops,708,13753.247555537766
With drops,709,13737.257504373883
Without drops,709,13804.036774619664
With drops,710,13238.250655367749
Without drops,710,13808.696799540883
With drops,711,13670.432266921864
Without drops,711,13839.88138320383
With drops,712,13873.09641902346
Without drops,712,13886.478000245725
With drops,713,13842.431310238804
Without drops,713,13798.079485467466
With drops,714,13358.590839886972
Without drops,714,13852.506385263876
With drops,715,13732.352846887095
Without drops,715,13767.215174076196
With drops,716,13870.52771704554
Without drops,716,13825.291288819884
With drops,717,13807.061734163011
Without drops,717,13858.987773128203
With drops,718,13845.949223610827
Without drops,718,13773.17528142494
With drops,719,13835.33399190812
Without drops,719,13950.859132604006
With drops,720,13785.981190578595
Without drops,720,13847.65304191244
With drops,721,13812.256810239478
Without drops,721,13863.170368202584
With drops,722,215.89288856479297
Without drops,722,13931.16738665636
With drops,723,708.511166572931
Without drops,723,13822.16195706569
With drops,724,13672.833076092522
Without drops,724,13511.851812080537
With drops,725,13134.617230791817
Without drops,725,13888.019660023863
With drops,726,758.4561745704514
Without drops,726,13377.564131035717
With drops,727,743.7869583973148
Without drops,727,13916.20392875195
With drops,728,871.7329647468099
Without drops,728,13824.35679021419
With drops,729,13876.607521103158
Without drops,729,13764.781108401816
With drops,730,13812.523329781465
Without drops,730,13765.560504025269
With drops,731,236.7613108087975
Without drops,731,13336.675088277869
With drops,732,655.936656959392
Without drops,732,13915.730498253906
With drops,733,13922.714985753017
Without drops,733,13819.997466582648
With drops,734,13910.066860592216
Without drops,734,13900.305289060589
With drops,735,798.1133218051485
Without drops,735,13882.415944482842
With drops,736,787.0519042540556
Without drops,736,13921.466435882974
With drops,737,13957.183441682411
Without drops,737,13974.591632425856
With drops,738,13904.182766127922
Without drops,738,13874.612698301598
With drops,739,13802.070152755856
Without drops,739,13837.904535452048
With drops,740,13942.148987901564
Without drops,740,13783.252966604372
With drops,741,13949.197780236484
Without drops,741,13956.881074227667
With drops,742,13925.092362377216
Without drops,742,13770.246090118051
With drops,743,13943.73321328393
Without drops,743,13708.983136811588
With drops,744,13784.911893040678
Without drops,744,13857.392938322031
With drops,745,13897.726502308757
Without drops,745,13877.489310966908
With drops,746,13735.273258333304
Without drops,746,13876.824221785326
With drops,747,13857.63139495303
Without drops,747,13948.11056383921
With drops,748,13975.39496979567
Without drops,748,13776.429763730026
With drops,749,13869.034722902434
Without drops,749,13860.687346876426
With drops,750,13922.617199668706
Without drops,750,13784.167170003884
With drops,751,13903.477609403722
Without drops,751,13698.67874838732
With drops,752,13928.336232704976
Without drops,752,13820.79054022165
With drops,753,13802.17364519949
Without drops,753,13828.5556084423
With drops,754,13900.70268721994
Without drops,754,13146.416987932447
With drops,755,13933.984623295615
Without drops,755,13961.637319735308
With drops,756,13959.444053459069
Without drops,756,13999.56092870437
With drops,757,13877.646251418337
Without drops,757,13870.714363914984
With drops,758,13717.616052873642
Without drops,758,13971.1065211463
With drops,759,13819.093325439711
Without drops,759,13828.57787045792
With drops,760,13896.557367819922
Without drops,760,13694.24549074874
With drops,761,13931.717185609514
Without drops,761,13770.694955676408
With drops,762,13931.664463280838
Without drops,762,13941.258962074293
With drops,763,13832.333756304308
Without drops,763,13816.840898160475
With drops,764,13919.69929331466
Without drops,764,13846.492316669595
With drops,765,13762.781553566574
Without drops,765,13782.803282011568
With drops,766,13350.47293050552
Without drops,766,13870.803956196562
With drops,767,13496.03614472344
Without drops,767,13793.758865916365
With drops,768,13638.222760393071
Without drops,768,13893.185966319686
With drops,769,13809.01497943904
Without drops,769,14001.858113424065
With drops,770,13935.077173985926
Without drops,770,13872.864898154525
With drops,771,13750.994527307965
Without drops,771,13590.593453049602
With drops,772,13893.320790971053
Without drops,772,13870.587443497245
With drops,773,13825.625068940875
Without drops,773,13754.084372903446
With drops,774,13603.823128892587
Without drops,774,13956.941546670538
With drops,775,13806.53652384445
Without drops,775,13836.381410247806
With drops,776,13743.345613375464
Without drops,776,13901.43005968436
With drops,777,13869.064579635517
Without drops,777,12908.155930909534
With drops,778,13940.587746579067
Without drops,778,13824.809190429747
With drops,779,13690.338742041136
Without drops,779,13978.806392870916
With drops,780,13249.39268064453
Without drops,780,13937.187411979256
With drops,781,13791.684453276232
Without drops,781,13814.529959853397
With drops,782,13818.952527219844
Without drops,782,13924.633375174191
With drops,783,13961.168356611151
Without drops,783,13559.83594210006
With drops,784,13802.742881383349
Without drops,784,13942.126358718438
With drops,785,13801.597064206033
Without drops,785,13845.24252246444
With drops,786,13894.481889318851
Without drops,786,13980.216934256676
With drops,787,13890.684694688294
Without drops,787,13841.211985925576
With drops,788,13781.225932004614
Without drops,788,13624.810866940046
With drops,789,13815.485350220128
Without drops,789,13788.408005149424
With drops,790,13874.866688813498
Without drops,790,13886.79229145134
With drops,791,13898.521026459706
Without drops,791,13949.07697004471
With drops,792,13856.722323043146
Without drops,792,13926.048055769466
With drops,793,13901.160098134198
Without drops,793,13599.544343718038
With drops,794,13802.794632455616
Without drops,794,13607.012430683966
With drops,795,13671.62893950961
Without drops,795,13823.615214568066
With drops,796,13716.104690283528
Without drops,796,13846.06081459731
With drops,797,13786.475335823869
Without drops,797,13834.264451735928
With drops,798,13751.625594334097
Without drops,798,13950.35313338577
With drops,799,13684.232095264646
Without drops,799,13814.196715230257
With drops,800,13962.0911850151
Without drops,800,13858.957959765154
With drops,801,14278.212719840163
Without drops,801,13800.924447262609
With drops,802,13863.1927418075
Without drops,802,13922.090682825132
With drops,803,13774.095510743822
Without drops,803,13720.004246472145
With drops,804,13823.311191549532
Without drops,804,13836.500276248878
With drops,805,780.9137935517302
Without drops,805,13857.892216290164
With drops,806,13891.089030861416
Without drops,806,13786.57859452866
With drops,807,13883.777179034209
Without drops,807,13951.682403800603
With drops,808,13728.212237539834
Without drops,808,13948.337053279049
With drops,809,13865.452847954495
Without drops,809,13946.034753328648
With drops,810,13731.613791824591
Without drops,810,13823.348266811428
With drops,811,13886.260997953956
Without drops,811,13582.742446683244
With drops,812,13906.74893998682
Without drops,812,13911.4635629705
With drops,813,13963.082226762832
Without drops,813,13864.04299231043
With drops,814,13844.134262800952
Without drops,814,13759.114762676154
With drops,815,13912.101934320555
Without drops,815,13907.40939526324
With drops,816,13818.04111340907
Without drops,816,13728.256117830568
With drops,817,13838.97463855674
Without drops,817,13204.233060331046
With drops,818,13882.36359463836
Without drops,818,13938.79312823625
With drops,819,13492.07211742852
Without drops,819,13967.774562629713
With drops,820,13734.0654187776
Without drops,820,13732.08941219602
With drops,821,13690.440565663348
Without drops,821,13876.14425269098
With drops,822,13531.249061941771
Without drops,822,13881.511095597314
With drops,823,13606.344277451157
Without drops,823,13870.4082656852
With drops,824,13762.480200462704
Without drops,824,13918.6768114807
With drops,825,13609.132275752589
Without drops,825,13795.33908634224
With drops,826,13789.802519106272
Without drops,826,13734.36552877177
With drops,827,13591.912395053498
Without drops,827,13957.742856013168
With drops,828,13741.616071147664
Without drops,828,13797.008310391684
With drops,829,13790.50357180508
Without drops,829,13806.529126801372
With drops,830,13702.298821922994
Without drops,830,13866.70629371382
With drops,831,13839.145573131338
Without drops,831,13823.6671222736
With drops,832,13906.561322088555
Without drops,832,13886.492966171018
With drops,833,13831.598748544771
Without drops,833,13841.026132185223
With drops,834,13173.45320704716
Without drops,834,13064.910221025288
With drops,835,13755.112182681238
Without drops,835,13881.877507793464
With drops,836,13214.782503638324
Without drops,836,13834.301585776277
With drops,837,13179.901022639222
Without drops,837,13832.341181023625
With drops,838,14040.628109584204
Without drops,838,13713.279992507394
With drops,839,13654.496626884464
Without drops,839,13916.722484831627
With drops,840,13773.587528955752
Without drops,840,13695.992244724852
With drops,841,13847.615836161627
Without drops,841,13940.813991771773
With drops,842,13878.027407293315
Without drops,842,13839.271918791805
With drops,843,13831.175597691674
Without drops,843,13861.388169696524
With drops,844,13655.603676071987
Without drops,844,13840.05234017894
With drops,845,13880.187686127623
Without drops,845,13237.985435536631
With drops,846,13847.757219078348
Without drops,846,13890.93178621925
With drops,847,13473.801322398052
Without drops,847,13808.445225815614
With drops,848,13665.814350327966
Without drops,848,13909.503753489547
With drops,849,13897.928872479466
Without drops,849,13849.245635465946
With drops,850,13753.159475422644
Without drops,850,13666.749280859403
With drops,851,13716.659548001488
Without drops,851,13765.009035726269
With drops,852,13879.148575343292
Without drops,852,13871.47593520136
With drops,853,13858.09342803013
Without drops,853,13697.994281562103
With drops,854,13768.693682434978
Without drops,854,13971.720077682705
With drops,855,13882.984339637382
Without drops,855,13769.62067051136
With drops,856,13770.363822515385
Without drops,856,13855.649473594223
With drops,857,13705.118997183969
Without drops,857,13794.342176161032
With drops,858,13590.120416661392
Without drops,858,13743.924667572624
With drops,859,13882.857194574815
Without drops,859,13652.89787268536
With drops,860,13901.340071335942
Without drops,860,13845.24252246444
With drops,861,13883.470504000215
Without drops,861,13787.30144877446
With drops,862,13811.331475015342
Without drops,862,13822.117474411189
With drops,863,13911.839068434136
Without drops,863,13668.155541293843
With drops,864,13822.591970820538
Without drops,864,13860.448785063518
With drops,865,897.4640952772133
Without drops,865,13955.875796633669
With drops,866,13772.807224124885
Without drops,866,13939.07209319182
With drops,867,13916.692422554392
Without drops,867,13091.665100768994
With drops,868,13892.946284511592
Without drops,868,13916.173868714994
With drops,869,13910.847777891138
Without drops,869,13886.83719135636
With drops,870,13906.208614144292
Without drops,870,13825.662156615848
With drops,871,13725.565312244342
Without drops,871,13879.58961775093
With drops,872,13819.97523218486
Without drops,872,13713.725151865896
With drops,873,13819.8788839545
Without drops,873,13894.81152679638
With drops,874,13559.750321895242
Without drops,874,13755.354474500891
With drops,875,13470.160140881071
Without drops,875,13878.445955508929
With drops,876,13797.29640319894
Without drops,876,13898.386100860876
With drops,877,13896.774692038764
Without drops,877,13776.04680363344
With drops,878,13854.710866595377
Without drops,878,13764.979625324764
With drops,879,13748.001416956531
Without drops,879,13839.435428365205
With drops,880,13571.154455343349
Without drops,880,13925.491179104149
With drops,881,13737.528460676092
Without drops,881,13870.654636370242
With drops,882,13674.37119753276
Without drops,882,13872.767811057602
With drops,883,13837.480998690342
Without drops,883,13919.827114106722
With drops,884,13707.437219512689
Without drops,884,13821.709730085751
With drops,885,13460.190426843285
Without drops,885,13642.237034746942
With drops,886,13857.452551710418
Without drops,886,13763.619531563369
With drops,887,13384.971100811885
Without drops,887,13794.08374148502
With drops,888,13938.55940943762
Without drops,888,13809.199974492709
With drops,889,13628.925367182545
Without drops,889,13846.812240739708
With drops,890,13397.092843028237
Without drops,890,13193.5991234919
With drops,891,13725.14862419916
Without drops,891,13935.371061686525
With drops,892,13840.91462233673
Without drops,892,13886.485483204337
With drops,893,13356.112204635649
Without drops,893,13909.826595985282
With drops,894,13747.656706074782
Without drops,894,13809.31837392832
With drops,895,13701.65770371867
Without drops,895,13804.169874540194
With drops,896,13434.682690397804
Without drops,896,13606.164677557312
With drops,897,13910.825250202428
Without drops,897,13906.29866553559
With drops,898,13871.057807279642
Without drops,898,13941.168457338728
With drops,899,13416.545937311925
Without drops,899,13682.422957337274
With drops,900,13802.343671869145
Without drops,900,13992.590319138828
With drops,901,13650.17145000143
Without drops,901,13302.363304400344
With drops,902,13775.73750525214
Without drops,902,13969.129872157368
With drops,903,13794.526778287023
Without drops,903,13796.203191727996
With drops,904,13576.702778055836
Without drops,904,13870.639704564428
With drops,905,13812.086539250047
Without drops,905,13892.047551379945
With drops,906,13792.570247106722
Without drops,906,13716.84937805298
With drops,907,13769.870831536611
Without drops,907,13837.49585919046
With drops,908,13729.843310233418
Without drops,908,13830.329373653583
With drops,909,13780.017366055554
Without drops,909,13882.513166670078
With drops,910,13602.243398084798
Without drops,910,13882.490730659852
With drops,911,13341.784631824514
Without drops,911,9342.755113538724
With drops,912,13829.832079766056
Without drops,912,14003.12112547479
With drops,913,13853.04254588284
Without drops,913,13928.30612023187
With drops,914,13870.789024069258
Without drops,914,8986.211544074444
With drops,915,13784.226155032806
Without drops,915,9480.361770711088
With drops,916,13582.27711534904
Without drops,916,14019.27884541628
With drops,917,13760.334359982058
Without drops,917,13897.3442636212
With drops,918,13785.804191943507
Without drops,918,13919.022634112722
With drops,919,13732.894383272707
Without drops,919,13852.417029195656
With drops,920,13564.99655529634
Without drops,920,13788.835921234488
With drops,921,13324.20078797969
Without drops,921,13871.423667832583
With drops,922,13819.745480930267
Without drops,922,13713.389455243829
With drops,923,13805.005504901696
Without drops,923,13273.968542978984
With drops,924,13698.270972680328
Without drops,924,13908.985735219903
With drops,925,13718.733361051383
Without drops,925,13942.594043431754
With drops,926,13543.245839900484
Without drops,926,13592.858750291429
With drops,927,13777.5566736651
Without drops,927,13854.658725490724
With drops,928,13633.08562722194
Without drops,928,13887.398464668238
With drops,929,13942.254591727426
Without drops,929,13759.71718733648
With drops,930,13648.486963927362
Without drops,930,13820.568173944195
With drops,931,13671.51288935858
Without drops,931,13903.34258755207
With drops,932,13890.894347543444
Without drops,932,13788.784274780404
With drops,933,13836.946041942858
Without drops,933,13945.657399615666
With drops,934,13845.316908661582
Without drops,934,13795.568026801186
With drops,935,13816.885346859008
Without drops,935,13790.038655212162
With drops,936,13672.521140839182
Without drops,936,13920.308342849488
With drops,937,13851.985157783214
Without drops,937,13839.004366005518
With drops,938,13477.92379606496
Without drops,938,13844.268137096367
With drops,939,13794.62277334518
Without drops,939,13846.938726426575
With drops,940,13879.903597222275
Without drops,940,13035.712040597677
With drops,941,13753.981600373609
Without drops,941,13918.541494258896
With drops,942,13837.168935560829
Without drops,942,13909.045793331705
With drops,943,13929.631192233075
Without drops,943,13860.053685124289
With drops,944,13939.237969540072
Without drops,944,13893.410675525738
With drops,945,13782.478937569764
Without drops,945,13657.70973568394
With drops,946,13747.356014954164
Without drops,946,13519.699078691332
With drops,947,13795.826517097426
Without drops,947,13773.712680410552
With drops,948,13804.872388866448
Without drops,948,13198.98493347702
With drops,949,13934.60999341386
Without drops,949,13904.152758001694
With drops,950,13988.329278116376
Without drops,950,13806.211061446947
With drops,951,13715.739676791483
Without drops,951,13597.298341349133
With drops,952,13962.121443749616
Without drops,952,13920.36849878189
With drops,953,13799.660696050118
Without drops,953,13784.196662455242
With drops,954,13779.022668990814
Without drops,954,13878.33384190427
With drops,955,13883.851979878227
Without drops,955,13888.558573299488
With drops,956,13827.813582268069
Without drops,956,13508.820260553945
With drops,957,13583.709005956953
Without drops,957,13849.096779429015
With drops,958,13758.651960048885
Without drops,958,13773.079584634535
With drops,959,13890.774545137006
Without drops,959,13920.69184582649
With drops,960,13665.183888005093
Without drops,960,13816.27790606468
With drops,961,13850.868373824722
Without drops,961,13419.934548548816
With drops,962,13903.34258755207
Without drops,962,13669.402570949353
With drops,963,13806.86200158697
Without drops,963,13778.344883634389
With drops,964,13680.875761094096
