run_name,tokens,loss
Non recoverable spikes,16777216.0,11.206573486328125
Non recoverable spikes,71303168.0,9.75046443939209
Non recoverable spikes,314572800.0,5.825125694274902
Non recoverable spikes,316669952.0,5.791935443878174
Non recoverable spikes,490733568.0,5.094966888427734
Non recoverable spikes,528482304.0,4.917071342468262
Non recoverable spikes,576716800.0,4.685433387756348
Non recoverable spikes,715128832.0,4.227896690368652
Non recoverable spikes,778043392.0,4.050687789916992
Non recoverable spikes,832569344.0,3.9711012840270996
Non recoverable spikes,989855744.0,3.659621000289917
Non recoverable spikes,1059061760.0,3.549215078353882
Non recoverable spikes,1113587712.0,3.516854763031006
Non recoverable spikes,1166016512.0,3.453874111175537
Non recoverable spikes,1249902592.0,3.3896663188934326
Non recoverable spikes,1447034880.0,3.2703635692596436
Non recoverable spikes,1484783616.0,3.221489191055298
Non recoverable spikes,1610612736.0,3.176330089569092
Non recoverable spikes,1627389952.0,3.1695284843444824
Non recoverable spikes,1654652928.0,3.1722350120544434
Non recoverable spikes,1830813696.0,3.0843424797058105
Non recoverable spikes,2044723200.0,3.057621479034424
Non recoverable spikes,2057306112.0,3.042780876159668
Non recoverable spikes,2164260864.0,3.0365240573883057
Non recoverable spikes,2204106752.0,3.005282402038574
Non recoverable spikes,2346713088.0,2.9747304916381836
Non recoverable spikes,2403336192.0,2.954587936401367
Non recoverable spikes,2581594112.0,2.951361894607544
Non recoverable spikes,2589982720.0,2.9393186569213867
Non recoverable spikes,2667577344.0,2.935347080230713
Non recoverable spikes,2726297600.0,2.922403335571289
Non recoverable spikes,2927624192.0,2.895622491836548
Non recoverable spikes,2936012800.0,2.8932671546936035
Non recoverable spikes,3055550464.0,2.8790769577026367
Non recoverable spikes,3242196992.0,2.863042116165161
Non recoverable spikes,3269459968.0,2.8555331230163574
Non recoverable spikes,3279945728.0,2.855508327484131
Non recoverable spikes,3351248896.0,2.8455722332000732
Non recoverable spikes,3378511872.0,2.842667579650879
Non recoverable spikes,3437232128.0,2.854343891143799
Non recoverable spikes,3919577088.0,2.809122085571289
Non recoverable spikes,4139778048.0,2.786984920501709
Non recoverable spikes,4164943872.0,2.7708215713500977
Non recoverable spikes,4246732800.0,2.7829344272613525
Non recoverable spikes,4303355904.0,2.7894937992095947
Non recoverable spikes,4343201792.0,2.7562713623046875
Non recoverable spikes,4355784704.0,2.7535128593444824
Non recoverable spikes,4393533440.0,2.7496392726898193
Non recoverable spikes,4584374272.0,2.727682590484619
Non recoverable spikes,4638900224.0,2.7374744415283203
Non recoverable spikes,4645191680.0,2.731710433959961
Non recoverable spikes,4668260352.0,2.7356603145599365
Non recoverable spikes,4670357504.0,2.714453935623169
Non recoverable spikes,4726980608.0,2.7308974266052246
Non recoverable spikes,4766826496.0,2.727969169616699
Non recoverable spikes,4863295488.0,2.6961922645568848
Non recoverable spikes,4875878400.0,2.736928701400757
Non recoverable spikes,4886364160.0,2.7325387001037598
Non recoverable spikes,4938792960.0,2.7115747928619385
Non recoverable spikes,5138022400.0,2.7067623138427734
Non recoverable spikes,5274337280.0,2.681830644607544
Non recoverable spikes,5314183168.0,2.6971914768218994
Non recoverable spikes,5328863232.0,2.6933908462524414
Non recoverable spikes,5343543296.0,2.715761184692383
Non recoverable spikes,5475663872.0,2.689807891845703
Non recoverable spikes,5551161344.0,2.6653976440429688
Non recoverable spikes,5555355648.0,2.6544017791748047
Non recoverable spikes,5773459456.0,2.6530773639678955
Non recoverable spikes,5836374016.0,2.6491503715515137
Non recoverable spikes,6400507904.0,2.6327788829803467
Non recoverable spikes,6499074048.0,2.6101202964782715
Non recoverable spikes,6650068992.0,2.6150782108306885
Non recoverable spikes,6763315200.0,2.6011922359466553
Non recoverable spikes,6811549696.0,2.6290416717529297
Non recoverable spikes,6828326912.0,2.6098923683166504
Non recoverable spikes,7186939904.0,2.6081366539001465
Non recoverable spikes,7239368704.0,2.5894322395324707
Non recoverable spikes,7348420608.0,2.6025238037109375
Non recoverable spikes,7419723776.0,2.586703300476074
Non recoverable spikes,7457472512.0,2.58778715133667
Non recoverable spikes,7501512704.0,2.564769744873047
Non recoverable spikes,7728005120.0,2.5641932487487793
Non recoverable spikes,7784628224.0,2.598600387573242
Non recoverable spikes,7793016832.0,2.570690393447876
Non recoverable spikes,7826571264.0,2.5799806118011475
Non recoverable spikes,7985954816.0,2.5902674198150635
Non recoverable spikes,8136949760.0,2.575282335281372
Non recoverable spikes,8277458944.0,2.555367946624756
Non recoverable spikes,8313110528.0,2.5590062141418457
Non recoverable spikes,8350859264.0,2.5634891986846924
Non recoverable spikes,8514437120.0,2.548617362976074
Non recoverable spikes,8631877632.0,2.5740790367126465
Non recoverable spikes,8860467200.0,2.536684989929199
Non recoverable spikes,9049210880.0,2.539354085922241
Non recoverable spikes,9158262784.0,2.54457950592041
Non recoverable spikes,9261023232.0,2.535187005996704
Non recoverable spikes,9569304576.0,2.4958348274230957
Non recoverable spikes,9839837184.0,2.5373618602752686
Non recoverable spikes,9877585920.0,2.5262515544891357
Non recoverable spikes,10039066624.0,2.515056610107422
Non recoverable spikes,10041163776.0,2.521021842956543
Non recoverable spikes,10043260928.0,2.523026943206787
Non recoverable spikes,10060038144.0,2.5307061672210693
Non recoverable spikes,10095689728.0,2.5276169776916504
Non recoverable spikes,10175381504.0,2.532052755355835
Non recoverable spikes,10240393216.0,2.5306930541992188
Non recoverable spikes,10345250816.0,2.5045719146728516
Non recoverable spikes,10374610944.0,2.5355613231658936
Non recoverable spikes,10519314432.0,2.5201237201690674
Non recoverable spikes,10743709696.0,2.5048065185546875
Non recoverable spikes,10754195456.0,2.5040054321289062
Non recoverable spikes,10781458432.0,2.5356087684631348
Non recoverable spikes,10794041344.0,2.4975204467773438
Non recoverable spikes,10999562240.0,2.4997992515563965
Non recoverable spikes,11117002752.0,2.5127980709075928
Non recoverable spikes,11163140096.0,2.504653215408325
Non recoverable spikes,11175723008.0,2.513030529022217
Non recoverable spikes,11303649280.0,2.5093162059783936
Non recoverable spikes,11389632512.0,2.50663685798645
Non recoverable spikes,11473518592.0,2.4708516597747803
Non recoverable spikes,11523850240.0,2.491638422012329
Non recoverable spikes,11574181888.0,2.5038864612579346
Non recoverable spikes,11595153408.0,2.4636571407318115
Non recoverable spikes,11727273984.0,2.494868040084839
Non recoverable spikes,11746148352.0,2.4782464504241943
Non recoverable spikes,12299796480.0,2.4694952964782715
Non recoverable spikes,12369002496.0,2.4479944705963135
Non recoverable spikes,12419334144.0,2.4941234588623047
Non recoverable spikes,12570329088.0,2.466610908508301
Non recoverable spikes,12656312320.0,2.478437900543213
Non recoverable spikes,12790530048.0,2.4802820682525635
Non recoverable spikes,12855541760.0,2.4766781330108643
Non recoverable spikes,13004439552.0,2.4742507934570312
Non recoverable spikes,13216251904.0,2.4897053241729736
Non recoverable spikes,13245612032.0,2.46142578125
Non recoverable spikes,13495173120.0,2.48563551902771
Non recoverable spikes,13688111104.0,2.483487606048584
Non recoverable spikes,13860077568.0,2.4662249088287354
Non recoverable spikes,13937672192.0,2.4398298263549805
Non recoverable spikes,14032044032.0,2.480431079864502
Non recoverable spikes,14101250048.0,2.470029354095459
Non recoverable spikes,14105444352.0,2.4466071128845215
Non recoverable spikes,14118027264.0,2.458073377609253
Non recoverable spikes,14178844672.0,2.477762460708618
Non recoverable spikes,14227079168.0,2.472444534301758
Non recoverable spikes,14262730752.0,2.4829540252685547
Non recoverable spikes,14367588352.0,2.4523122310638428
Non recoverable spikes,14478737408.0,2.4554147720336914
Non recoverable spikes,14877196288.0,2.454158306121826
Non recoverable spikes,14982053888.0,2.4565021991729736
Non recoverable spikes,15007219712.0,2.4541196823120117
Non recoverable spikes,15011414016.0,2.4761438369750977
Non recoverable spikes,15118368768.0,2.447183609008789
Non recoverable spikes,15122563072.0,2.439610719680786
Non recoverable spikes,15275655168.0,2.4625511169433594
Non recoverable spikes,15370027008.0,2.4525792598724365
Non recoverable spikes,15458107392.0,2.4820423126220703
Non recoverable spikes,15483273216.0,2.484243631362915
Non recoverable spikes,15793651712.0,2.438687324523926
Non recoverable spikes,15867052032.0,2.4393227100372314
Non recoverable spikes,15879634944.0,2.4335134029388428
Non recoverable spikes,15894315008.0,2.4643309116363525
Non recoverable spikes,15923675136.0,2.436807870864868
Non recoverable spikes,16013852672.0,2.4595375061035156
Non recoverable spikes,16429088768.0,2.438112258911133
Non recoverable spikes,16475226112.0,2.4266042709350586
Non recoverable spikes,16504586240.0,2.4256393909454346
Non recoverable spikes,16638803968.0,2.4419102668762207
Non recoverable spikes,17014194176.0,2.4237465858459473
Non recoverable spikes,17121148928.0,2.436575174331665
Non recoverable spikes,17160994816.0,2.4238121509552
Non recoverable spikes,17335058432.0,2.4207029342651367
Non recoverable spikes,17559453696.0,2.4115400314331055
Non recoverable spikes,17712545792.0,2.417628765106201
Non recoverable spikes,17829986304.0,2.4228880405426025
Non recoverable spikes,18148753408.0,2.4092044830322266
Non recoverable spikes,18222153728.0,2.4282948970794678
Non recoverable spikes,18287165440.0,2.4424617290496826
Non recoverable spikes,18501074944.0,2.4190194606781006
Non recoverable spikes,18540920832.0,2.452223777770996
Non recoverable spikes,18580766720.0,2.40556263923645
Non recoverable spikes,18610126848.0,2.4347591400146484
Non recoverable spikes,18685624320.0,2.414022207260132
Non recoverable spikes,18731761664.0,2.4111030101776123
Non recoverable spikes,18891145216.0,2.4058408737182617
Non recoverable spikes,19029557248.0,2.398092031478882
Non recoverable spikes,19239272448.0,2.4154467582702637
Non recoverable spikes,19375587328.0,2.409262180328369
Non recoverable spikes,19394461696.0,2.4187099933624268
Non recoverable spikes,19654508544.0,2.3826420307159424
Non recoverable spikes,19771949056.0,2.398594856262207
Non recoverable spikes,20099104768.0,2.400374412536621
Non recoverable spikes,20115881984.0,2.406830310821533
Non recoverable spikes,20245905408.0,2.392143964767456
Non recoverable spikes,20304625664.0,2.3868908882141113
Non recoverable spikes,20455620608.0,2.3971402645111084
Non recoverable spikes,20518535168.0,2.419224739074707
Non recoverable spikes,20568866816.0,2.3882830142974854
Non recoverable spikes,21030240256.0,2.405888795852661
Non recoverable spikes,21095251968.0,2.378852128982544
Non recoverable spikes,21133000704.0,2.3876333236694336
Non recoverable spikes,21206401024.0,2.4050402641296387
Non recoverable spikes,21361590272.0,2.413618326187134
Non recoverable spikes,21531459584.0,2.3918869495391846
Non recoverable spikes,21537751040.0,2.41738224029541
Non recoverable spikes,21569208320.0,2.390296220779419
Non recoverable spikes,21896364032.0,2.400698661804199
Non recoverable spikes,21999124480.0,2.3939013481140137
Non recoverable spikes,22005415936.0,2.3760452270507812
Non recoverable spikes,22112370688.0,2.4006283283233643
Non recoverable spikes,22181576704.0,2.4010918140411377
Non recoverable spikes,22288531456.0,2.395684242248535
Non recoverable spikes,22445817856.0,2.3879902362823486
Non recoverable spikes,22588424192.0,2.3754994869232178
Non recoverable spikes,22617784320.0,2.4093973636627197
Non recoverable spikes,22663921664.0,2.411883592605591
Non recoverable spikes,22772973568.0,2.3981690406799316
Non recoverable spikes,23039311872.0,2.3967084884643555
