run_name,tokens,loss
attention_loss+22/09/2025_16:41:43_baseline,47185920.0,9.680587768554688
attention_loss+22/09/2025_16:41:43_baseline,113246208.0,8.134571075439453
attention_loss+22/09/2025_16:41:43_baseline,199753728.0,6.969154357910156
attention_loss+22/09/2025_16:41:43_baseline,264241152.0,6.478798866271973
attention_loss+22/09/2025_16:41:43_baseline,317718528.0,6.171806812286377
attention_loss+22/09/2025_16:41:43_baseline,418381824.0,5.714324951171875
attention_loss+22/09/2025_16:41:43_baseline,756547584.0,4.653656005859375
attention_loss+22/09/2025_16:41:43_baseline,764411904.0,4.650981426239014
attention_loss+22/09/2025_16:41:43_baseline,860356608.0,4.433552265167236
attention_loss+22/09/2025_16:41:43_baseline,961019904.0,4.127289772033691
attention_loss+22/09/2025_16:41:43_baseline,978321408.0,4.106768608093262
attention_loss+22/09/2025_16:41:43_baseline,992477184.0,4.028785228729248
attention_loss+22/09/2025_16:41:43_baseline,1162346496.0,3.7261133193969727
attention_loss+22/09/2025_16:41:43_baseline,1170210816.0,3.715879440307617
attention_loss+22/09/2025_16:41:43_baseline,1283457024.0,3.5617876052856445
attention_loss+22/09/2025_16:41:43_baseline,1406140416.0,3.529632329940796
attention_loss+22/09/2025_16:41:43_baseline,1524105216.0,3.4238104820251465
attention_loss+22/09/2025_16:41:43_baseline,1576009728.0,3.364877223968506
attention_loss+22/09/2025_16:41:43_baseline,1999110144.0,3.171480894088745
attention_loss+22/09/2025_16:41:43_baseline,2006974464.0,3.1797685623168945
attention_loss+22/09/2025_16:41:43_baseline,2137522176.0,3.2135658264160156
attention_loss+22/09/2025_16:41:43_baseline,2143813632.0,3.1760025024414062
attention_loss+22/09/2025_16:41:43_baseline,2246049792.0,3.0842392444610596
attention_loss+22/09/2025_16:41:43_baseline,2272788480.0,3.148294448852539
attention_loss+22/09/2025_16:41:43_baseline,2286944256.0,3.0872931480407715
attention_loss+22/09/2025_16:41:43_baseline,2340421632.0,3.085750102996826
