run_name,tokens,loss
GBS 3M,3145728.0,12.17462158203125
GBS 3M,9437184.0,12.169490814208984
GBS 3M,12582912.0,12.160638809204102
GBS 3M,15728640.0,12.114594459533691
GBS 3M,28311552.0,11.514236450195312
GBS 3M,37748736.0,10.660905838012695
GBS 3M,40894464.0,10.488727569580078
GBS 3M,44040192.0,10.353179931640623
GBS 3M,50331648.0,10.189645767211914
GBS 3M,59768832.0,9.939123153686523
GBS 3M,62914560.0,9.841428756713867
GBS 3M,69206016.0,9.707284927368164
GBS 3M,72351744.0,9.667943000793455
GBS 3M,75497472.0,9.607524871826172
GBS 3M,81788928.0,9.492620468139648
GBS 3M,88080384.0,9.42478084564209
GBS 3M,91226112.0,9.351007461547852
GBS 3M,97517568.0,9.28802490234375
GBS 3M,100663296.0,9.198441505432127
GBS 3M,106954752.0,9.099187850952148
GBS 3M,110100480.0,9.077282905578612
GBS 3M,113246208.0,9.005003929138184
GBS 3M,116391936.0,8.994077682495117
GBS 3M,119537664.0,8.958740234375
GBS 3M,125829120.0,8.833290100097656
GBS 3M,128974848.0,8.787185668945312
GBS 3M,132120576.0,8.737386703491211
GBS 3M,135266304.0,8.646592140197754
GBS 3M,138412032.0,8.599554061889648
GBS 3M,141557760.0,8.577238082885742
GBS 3M,144703488.0,8.507110595703125
GBS 3M,147849216.0,8.455439567565918
GBS 3M,154140672.0,8.383184432983398
GBS 3M,157286400.0,8.308856964111328
GBS 3M,160432128.0,8.269858360290527
GBS 3M,163577856.0,8.208681106567383
GBS 3M,166723584.0,8.185956954956055
GBS 3M,169869312.0,8.111221313476562
GBS 3M,173015040.0,8.088983535766602
GBS 3M,176160768.0,8.00881290435791
GBS 3M,185597952.0,7.89991569519043
GBS 3M,191889408.0,7.829602241516113
GBS 3M,195035136.0,7.800416946411133
GBS 3M,198180864.0,7.752756595611572
GBS 3M,204472320.0,7.66722297668457
GBS 3M,207618048.0,7.644892692565918
GBS 3M,210763776.0,7.608808994293213
GBS 3M,220200960.0,7.501337051391602
GBS 3M,223346688.0,7.494966506958008
GBS 3M,226492416.0,7.468249320983887
GBS 3M,239075328.0,7.337643146514893
GBS 3M,242221056.0,7.347545623779297
GBS 3M,245366784.0,7.340834617614746
GBS 3M,248512512.0,7.316145420074463
GBS 3M,251658240.0,7.215866565704346
GBS 3M,254803968.0,7.249185085296631
GBS 3M,257949696.0,7.229706764221191
GBS 3M,261095424.0,7.199158668518066
GBS 3M,264241152.0,7.172454833984375
GBS 3M,267386880.0,7.178309440612793
GBS 3M,270532608.0,7.136849403381348
GBS 3M,276824064.0,7.096121311187744
GBS 3M,279969792.0,7.06459903717041
GBS 3M,283115520.0,7.059060096740723
GBS 3M,286261248.0,7.0264363288879395
GBS 3M,289406976.0,6.9748148918151855
GBS 3M,298844160.0,6.906159400939941
GBS 3M,305135616.0,6.903131484985352
GBS 3M,311427072.0,6.873913288116455
GBS 3M,314572800.0,6.837579727172852
GBS 3M,324009984.0,6.7844133377075195
GBS 3M,330301440.0,6.755051612854004
GBS 3M,333447168.0,6.76632022857666
GBS 3M,339738624.0,6.72086238861084
GBS 3M,342884352.0,6.728344917297363
GBS 3M,349175808.0,6.6726179122924805
GBS 3M,352321536.0,6.638437271118164
GBS 3M,355467264.0,6.630755424499512
GBS 3M,358612992.0,6.6723480224609375
GBS 3M,361758720.0,6.615911483764648
GBS 3M,368050176.0,6.596423625946045
GBS 3M,383778816.0,6.491509437561035
GBS 3M,393216000.0,6.446836471557617
GBS 3M,399507456.0,6.437850475311279
GBS 3M,405798912.0,6.4049391746521
GBS 3M,412090368.0,6.383298873901367
GBS 3M,415236096.0,6.34395694732666
GBS 3M,421527552.0,6.287266254425049
GBS 3M,424673280.0,6.289788246154785
GBS 3M,427819008.0,6.2769622802734375
GBS 3M,430964736.0,6.254760265350342
GBS 3M,437256192.0,6.242331504821777
GBS 3M,443547648.0,6.203242301940918
GBS 3M,446693376.0,6.22938871383667
GBS 3M,449839104.0,6.192976474761963
GBS 3M,452984832.0,6.166136741638184
GBS 3M,468713472.0,6.111399173736572
GBS 3M,475004928.0,6.1091837882995605
GBS 3M,478150656.0,6.092642307281494
GBS 3M,481296384.0,6.0669097900390625
GBS 3M,484442112.0,6.097701072692871
GBS 3M,487587840.0,6.0722246170043945
GBS 3M,500170752.0,5.987707138061523
GBS 3M,503316480.0,5.981779098510742
GBS 3M,506462208.0,5.983674049377441
GBS 3M,512753664.0,5.958950996398926
GBS 3M,515899392.0,5.934385299682617
GBS 3M,519045120.0,5.968622207641602
GBS 3M,522190848.0,5.952053070068359
GBS 3M,528482304.0,5.953852653503418
GBS 3M,531628032.0,5.926399230957031
GBS 3M,534773760.0,5.885489463806152
GBS 3M,537919488.0,5.88286018371582
GBS 3M,541065216.0,5.896768093109131
GBS 3M,553648128.0,5.847208499908447
GBS 3M,559939584.0,5.851990699768066
GBS 3M,563085312.0,5.846152305603027
GBS 3M,566231040.0,5.808722496032715
GBS 3M,569376768.0,5.820705413818359
GBS 3M,575668224.0,5.800197124481201
GBS 3M,578813952.0,5.774869918823242
GBS 3M,581959680.0,5.741942405700684
GBS 3M,591396864.0,5.756148338317871
GBS 3M,600834048.0,5.684859275817871
GBS 3M,603979776.0,5.690727233886719
GBS 3M,616562688.0,5.682948112487793
GBS 3M,625999872.0,5.642417907714844
GBS 3M,629145600.0,5.631025791168213
GBS 3M,632291328.0,5.626774787902832
GBS 3M,635437056.0,5.626403331756592
GBS 3M,638582784.0,5.57337760925293
GBS 3M,641728512.0,5.5906829833984375
GBS 3M,644874240.0,5.580082893371582
GBS 3M,648019968.0,5.571142196655273
GBS 3M,654311424.0,5.5569562911987305
GBS 3M,657457152.0,5.527225494384766
GBS 3M,660602880.0,5.569041728973389
GBS 3M,663748608.0,5.51967716217041
GBS 3M,666894336.0,5.539633274078369
GBS 3M,670040064.0,5.552854537963867
GBS 3M,673185792.0,5.5180816650390625
GBS 3M,676331520.0,5.481944561004639
GBS 3M,685768704.0,5.4804301261901855
GBS 3M,692060160.0,5.446401119232178
GBS 3M,698351616.0,5.468085765838623
GBS 3M,701497344.0,5.385941028594971
GBS 3M,707788800.0,5.424505710601807
GBS 3M,710934528.0,5.446118354797363
GBS 3M,714080256.0,5.398038864135742
GBS 3M,717225984.0,5.3890204429626465
GBS 3M,723517440.0,5.349780559539795
GBS 3M,726663168.0,5.363602161407471
GBS 3M,729808896.0,5.380023002624512
GBS 3M,736100352.0,5.321968078613281
GBS 3M,745537536.0,5.334233283996582
GBS 3M,751828992.0,5.313729286193848
GBS 3M,754974720.0,5.3153791427612305
GBS 3M,758120448.0,5.28995943069458
GBS 3M,761266176.0,5.312394618988037
GBS 3M,767557632.0,5.266993522644043
GBS 3M,770703360.0,5.27411413192749
GBS 3M,773849088.0,5.23860502243042
GBS 3M,776994816.0,5.254704475402832
GBS 3M,780140544.0,5.213634490966797
GBS 3M,783286272.0,5.231019020080566
GBS 3M,786432000.0,5.257436275482178
GBS 3M,789577728.0,5.211299419403076
GBS 3M,795869184.0,5.186490058898926
GBS 3M,799014912.0,5.197668552398682
GBS 3M,802160640.0,5.1944780349731445
GBS 3M,805306368.0,5.2027363777160645
GBS 3M,811597824.0,5.186922073364258
GBS 3M,817889280.0,5.156802177429199
GBS 3M,821035008.0,5.161842346191406
GBS 3M,824180736.0,5.138325214385986
GBS 3M,833617920.0,5.117190361022949
GBS 3M,836763648.0,5.088648796081543
GBS 3M,843055104.0,5.116849899291992
GBS 3M,846200832.0,5.124332427978516
GBS 3M,849346560.0,5.088425159454346
GBS 3M,852492288.0,5.063699722290039
GBS 3M,855638016.0,5.046862602233887
GBS 3M,858783744.0,5.081360816955566
GBS 3M,868220928.0,5.043984413146973
GBS 3M,880803840.0,4.993796348571777
GBS 3M,883949568.0,5.018219470977783
GBS 3M,887095296.0,5.000771522521973
GBS 3M,890241024.0,5.018881797790527
GBS 3M,893386752.0,4.977799415588379
GBS 3M,896532480.0,5.005461692810059
GBS 3M,899678208.0,4.961420059204102
GBS 3M,905969664.0,4.984886169433594
GBS 3M,909115392.0,4.988413333892822
GBS 3M,915406848.0,4.940425872802734
GBS 3M,918552576.0,4.9835333824157715
GBS 3M,921698304.0,4.964535713195801
GBS 3M,924844032.0,4.938658714294434
GBS 3M,927989760.0,4.957653045654297
GBS 3M,934281216.0,4.9066057205200195
GBS 3M,940572672.0,4.883331775665283
GBS 3M,950009856.0,4.920577526092529
GBS 3M,953155584.0,4.917248725891113
GBS 3M,959447040.0,4.889965057373047
GBS 3M,962592768.0,4.891376495361328
GBS 3M,965738496.0,4.8836493492126465
GBS 3M,968884224.0,4.857117652893066
GBS 3M,972029952.0,4.853229522705078
