run_name,metric,tokens,value
Cosine (baseline),commonsenseqa,22020096000.0,0.38656838656838655
Cosine (baseline),commonsenseqa,23592960000.0,0.3939393939393939
Cosine (baseline),commonsenseqa,25165824000.0,0.3570843570843571
Cosine (baseline),commonsenseqa,26738688000.0,0.38493038493038495
Cosine (baseline),commonsenseqa,28311552000.0,0.3832923832923833
Cosine (baseline),commonsenseqa,29884416000.0,0.3857493857493858
Cosine (baseline),commonsenseqa,31457280000.0,0.3931203931203931
Cosine (baseline),commonsenseqa,33030144000.0,0.39803439803439805
Cosine (baseline),commonsenseqa,34603008000.0,0.3988533988533989
Cosine (baseline),commonsenseqa,36175872000.0,0.38984438984438985
Cosine (baseline),commonsenseqa,37748736000.0,0.39967239967239965
Cosine (baseline),commonsenseqa,39321600000.0,0.38738738738738737
Cosine (baseline),commonsenseqa,40894464000.0,0.3988533988533989
Cosine (baseline),commonsenseqa,42467328000.0,0.39803439803439805
Cosine (baseline),commonsenseqa,44040192000.0,0.40294840294840295
Cosine (baseline),commonsenseqa,45613056000.0,0.4037674037674038
Cosine (baseline),commonsenseqa,47185920000.0,0.39967239967239965
Cosine (baseline),commonsenseqa,47185920000.0,0.39967239967239965
Cosine (baseline),winogrande,629145600.0,0.47355958958168903
Cosine (baseline),winogrande,786432000.0,0.49013417521704816
Cosine (baseline),winogrande,943718400.0,0.4861878453038674
Cosine (baseline),winogrande,1101004800.0,0.4909234411996843
Cosine (baseline),winogrande,1258291200.0,0.48303078137332284
Cosine (baseline),winogrande,1572864000.0,0.48697711128650356
Cosine (baseline),winogrande,3145728000.0,0.4925019731649566
Cosine (baseline),winogrande,4718592000.0,0.5074980268350434
Cosine (baseline),winogrande,6291456000.0,0.49329123914759276
Cosine (baseline),winogrande,7864320000.0,0.4909234411996843
Cosine (baseline),winogrande,9437184000.0,0.48539857932123126
Cosine (baseline),winogrande,11010048000.0,0.489344909234412
Cosine (baseline),winogrande,12582912000.0,0.489344909234412
Cosine (baseline),winogrande,14155776000.0,0.4972375690607735
Cosine (baseline),winogrande,15728640000.0,0.48855564325177586
Cosine (baseline),winogrande,17301504000.0,0.4996053670086819
Cosine (baseline),winogrande,18874368000.0,0.4925019731649566
Cosine (baseline),winogrande,20447232000.0,0.500394632991318
Cosine (baseline),winogrande,22020096000.0,0.4964483030781373
Cosine (baseline),winogrande,23592960000.0,0.4956590370955012
Cosine (baseline),winogrande,25165824000.0,0.500394632991318
Cosine (baseline),winogrande,26738688000.0,0.4940805051302289
Cosine (baseline),winogrande,28311552000.0,0.4980268350434096
Cosine (baseline),winogrande,29884416000.0,0.4988161010260458
Cosine (baseline),winogrande,31457280000.0,0.4925019731649566
Cosine (baseline),winogrande,33030144000.0,0.5011838989739542
Cosine (baseline),winogrande,34603008000.0,0.5035516969218626
Cosine (baseline),winogrande,36175872000.0,0.4925019731649566
Cosine (baseline),winogrande,37748736000.0,0.5067087608524072
Cosine (baseline),winogrande,39321600000.0,0.5019731649565904
Cosine (baseline),winogrande,40894464000.0,0.505130228887135
Cosine (baseline),winogrande,42467328000.0,0.5043409629044988
Cosine (baseline),winogrande,44040192000.0,0.500394632991318
Cosine (baseline),winogrande,45613056000.0,0.5082872928176796
Cosine (baseline),winogrande,47185920000.0,0.5059194948697711
Cosine (baseline),winogrande,47185920000.0,0.5059194948697711
Cosine (baseline),openbookqa,629145600.0,0.25
Cosine (baseline),openbookqa,786432000.0,0.268
Cosine (baseline),openbookqa,943718400.0,0.274
Cosine (baseline),openbookqa,1101004800.0,0.286
Cosine (baseline),openbookqa,1258291200.0,0.252
Cosine (baseline),openbookqa,1572864000.0,0.248
Cosine (baseline),openbookqa,3145728000.0,0.288
Cosine (baseline),openbookqa,4718592000.0,0.26
Cosine (baseline),openbookqa,6291456000.0,0.282
Cosine (baseline),openbookqa,7864320000.0,0.29
Cosine (baseline),openbookqa,9437184000.0,0.28
Cosine (baseline),openbookqa,11010048000.0,0.302
Cosine (baseline),openbookqa,12582912000.0,0.29
Cosine (baseline),openbookqa,14155776000.0,0.298
Cosine (baseline),openbookqa,15728640000.0,0.31
Cosine (baseline),openbookqa,17301504000.0,0.308
Cosine (baseline),openbookqa,18874368000.0,0.318
Cosine (baseline),openbookqa,20447232000.0,0.318
Cosine (baseline),openbookqa,22020096000.0,0.326
Cosine (baseline),openbookqa,23592960000.0,0.312
Cosine (baseline),openbookqa,25165824000.0,0.314
Cosine (baseline),openbookqa,26738688000.0,0.3
Cosine (baseline),openbookqa,28311552000.0,0.324
Cosine (baseline),openbookqa,29884416000.0,0.296
Cosine (baseline),openbookqa,31457280000.0,0.314
Cosine (baseline),openbookqa,33030144000.0,0.31
Cosine (baseline),openbookqa,34603008000.0,0.314
Cosine (baseline),openbookqa,36175872000.0,0.316
Cosine (baseline),openbookqa,37748736000.0,0.322
Cosine (baseline),openbookqa,39321600000.0,0.318
Cosine (baseline),openbookqa,40894464000.0,0.318
Cosine (baseline),openbookqa,42467328000.0,0.316
Cosine (baseline),openbookqa,44040192000.0,0.316
Cosine (baseline),openbookqa,45613056000.0,0.32
Cosine (baseline),openbookqa,47185920000.0,0.314
Cosine (baseline),openbookqa,47185920000.0,0.314
"WSD, decay 20%",hellaswag,1572864000.0,0.26687910774746065
"WSD, decay 20%",hellaswag,3145728000.0,0.29715196176060543
"WSD, decay 20%",hellaswag,4718592000.0,0.3254331806413065
"WSD, decay 20%",hellaswag,6291456000.0,0.3465445130452101
"WSD, decay 20%",hellaswag,7864320000.0,0.3707428799044015
"WSD, decay 20%",hellaswag,9437184000.0,0.38498307110137425
"WSD, decay 20%",hellaswag,11010048000.0,0.39842660824536946
