run_name,step,throughput
3B-nanotron-old-nn1-fwedu-32k,263,15592.368561140762
3B-nanotron-old-nn1-fwedu-,263,15196.466854112809
3B-nanotron-old-nn1-fwedu-32k,265,15519.425190320671
3B-nanotron-old-nn1-fwedu-,265,15240.766181682908
3B-nanotron-old-nn1-fwedu-32k,266,15419.017397235684
3B-nanotron-old-nn1-fwedu-,266,15245.508856601791
3B-nanotron-old-nn1-fwedu-,268,15214.788022204197
3B-nanotron-old-nn1-fwedu-32k,270,15559.061049100472
3B-nanotron-old-nn1-fwedu-,270,15209.130845556208
3B-nanotron-old-nn1-fwedu-32k,271,15442.153370453909
3B-nanotron-old-nn1-fwedu-,271,15160.69683023126
3B-nanotron-old-nn1-fwedu-32k,272,15521.519046078844
3B-nanotron-old-nn1-fwedu-,272,15231.181649625778
3B-nanotron-old-nn1-fwedu-32k,273,15517.088964718676
3B-nanotron-old-nn1-fwedu-,273,15340.036356817796
3B-nanotron-old-nn1-fwedu-32k,274,15510.597951646532
3B-nanotron-old-nn1-fwedu-,274,15251.202158975906
3B-nanotron-old-nn1-fwedu-,276,15272.45193526612
3B-nanotron-old-nn1-fwedu-,278,15260.107026453425
3B-nanotron-old-nn1-fwedu-32k,279,15454.831771345913
3B-nanotron-old-nn1-fwedu-,279,6421.984080734698
3B-nanotron-old-nn1-fwedu-32k,281,15484.49272187248
3B-nanotron-old-nn1-fwedu-,281,15246.708517632358
3B-nanotron-old-nn1-fwedu-,282,15298.7547039428
3B-nanotron-old-nn1-fwedu-32k,283,15449.309617433331
3B-nanotron-old-nn1-fwedu-,283,15331.849781235387
3B-nanotron-old-nn1-fwedu-32k,284,15549.982245007312
3B-nanotron-old-nn1-fwedu-,284,15280.6295501282
3B-nanotron-old-nn1-fwedu-,285,6381.6971867818365
3B-nanotron-old-nn1-fwedu-,286,15349.246425480538
3B-nanotron-old-nn1-fwedu-32k,288,15486.204899014392
3B-nanotron-old-nn1-fwedu-,288,15344.60346134494
3B-nanotron-old-nn1-fwedu-,290,15340.958692799872
3B-nanotron-old-nn1-fwedu-,293,15319.26299100633
