run_name,tokens,metric,value
SmolLM3 3B,193462272000.0,hellaswag,0.6075482971519618
SmolLM3 3B,198180864000.0,hellaswag,0.6147181836287592
SmolLM3 3B,4718592000.0,mmlu,0.26700252169727995
SmolLM3 3B,9437184000.0,mmlu,0.28297299756986816
SmolLM3 3B,14155776000.0,mmlu,0.29345880005272634
SmolLM3 3B,18874368000.0,mmlu,0.30015433648337486
SmolLM3 3B,23592960000.0,mmlu,0.3061586515252893
SmolLM3 3B,28311552000.0,mmlu,0.31203495076574544
SmolLM3 3B,33030144000.0,mmlu,0.3093538608502748
SmolLM3 3B,37748736000.0,mmlu,0.31229022435821574
SmolLM3 3B,42467328000.0,mmlu,0.3151390426981731
SmolLM3 3B,47185920000.0,mmlu,0.31805388130940715
SmolLM3 3B,51904512000.0,mmlu,0.3224026807921504
SmolLM3 3B,56623104000.0,mmlu,0.3220081917038237
SmolLM3 3B,61341696000.0,mmlu,0.33001173222969693
SmolLM3 3B,66060288000.0,mmlu,0.33047069929572914
SmolLM3 3B,70778880000.0,mmlu,0.3277611931251344
SmolLM3 3B,75497472000.0,mmlu,0.33627664278478553
SmolLM3 3B,80216064000.0,mmlu,0.32778250119699026
SmolLM3 3B,84934656000.0,mmlu,0.32610520340834587
SmolLM3 3B,89653248000.0,mmlu,0.3367553259106588
SmolLM3 3B,94371840000.0,mmlu,0.334622544926921
SmolLM3 3B,99090432000.0,mmlu,0.341039882139904
SmolLM3 3B,103809024000.0,mmlu,0.3386967881509782
SmolLM3 3B,108527616000.0,mmlu,0.33525453078687995
SmolLM3 3B,113246208000.0,mmlu,0.338134646580665
SmolLM3 3B,117964800000.0,mmlu,0.33060888601266014
SmolLM3 3B,122683392000.0,mmlu,0.34222137027175753
SmolLM3 3B,127401984000.0,mmlu,0.33780451620198704
SmolLM3 3B,132120576000.0,mmlu,0.33934698889897585
SmolLM3 3B,136839168000.0,mmlu,0.34108376859942025
SmolLM3 3B,141557760000.0,mmlu,0.3489641471987777
SmolLM3 3B,146276352000.0,mmlu,0.3454280748885273
SmolLM3 3B,150994944000.0,mmlu,0.33825851497022397
SmolLM3 3B,155713536000.0,mmlu,0.341150499828589
SmolLM3 3B,160432128000.0,mmlu,0.3465009137386374
SmolLM3 3B,165150720000.0,mmlu,0.34419458191306734
SmolLM3 3B,169869312000.0,mmlu,0.3451142921747417
SmolLM3 3B,174587904000.0,mmlu,0.34295079127891204
SmolLM3 3B,179306496000.0,mmlu,0.34284588997059007
SmolLM3 3B,184025088000.0,mmlu,0.3412784149156656
SmolLM3 3B,188743680000.0,mmlu,0.3422259244240366
SmolLM3 3B,193462272000.0,mmlu,0.3426416089370733
SmolLM3 3B,198180864000.0,mmlu,0.34817377618820455
SmolLM3 3B,4718592000.0,arc,0.32837260546304914
SmolLM3 3B,9437184000.0,arc,0.38857718251916207
SmolLM3 3B,14155776000.0,arc,0.40511198446352026
SmolLM3 3B,18874368000.0,arc,0.42327857643557304
SmolLM3 3B,23592960000.0,arc,0.42423883315521543
SmolLM3 3B,28311552000.0,arc,0.440119339010124
SmolLM3 3B,33030144000.0,arc,0.43824838257432114
SmolLM3 3B,37748736000.0,arc,0.4508021052389653
SmolLM3 3B,42467328000.0,arc,0.44713273232897804
SmolLM3 3B,47185920000.0,arc,0.46047074844003166
SmolLM3 3B,51904512000.0,arc,0.4588217211937349
SmolLM3 3B,56623104000.0,arc,0.4643792877581273
SmolLM3 3B,61341696000.0,arc,0.47995742407005204
SmolLM3 3B,66060288000.0,arc,0.46826843520529526
SmolLM3 3B,70778880000.0,arc,0.49034356649544364
SmolLM3 3B,75497472000.0,arc,0.5024361935624734
SmolLM3 3B,80216064000.0,arc,0.4703347467852587
SmolLM3 3B,84934656000.0,arc,0.4868120913342756
SmolLM3 3B,89653248000.0,arc,0.4920615426161501
SmolLM3 3B,94371840000.0,arc,0.48909243171188566
SmolLM3 3B,99090432000.0,arc,0.5108939221567208
SmolLM3 3B,103809024000.0,arc,0.49542280024361934
SmolLM3 3B,108527616000.0,arc,0.5036413624297583
SmolLM3 3B,113246208000.0,arc,0.49735121407476357
SmolLM3 3B,117964800000.0,arc,0.48615204950529184
SmolLM3 3B,122683392000.0,arc,0.5125601866216201
SmolLM3 3B,127401984000.0,arc,0.5020325553602004
SmolLM3 3B,132120576000.0,arc,0.49165790441387713
SmolLM3 3B,136839168000.0,arc,0.4986368232955264
SmolLM3 3B,141557760000.0,arc,0.5040392548924972
SmolLM3 3B,146276352000.0,arc,0.5150911848864067
SmolLM3 3B,150994944000.0,arc,0.4960368761563301
SmolLM3 3B,155713536000.0,arc,0.5051374093609589
SmolLM3 3B,160432128000.0,arc,0.5019406235276542
SmolLM3 3B,165150720000.0,arc,0.49900024132106047
SmolLM3 3B,169869312000.0,arc,0.5095853299778215
SmolLM3 3B,174587904000.0,arc,0.49836318245021316
SmolLM3 3B,179306496000.0,arc,0.4969188471748198
SmolLM3 3B,184025088000.0,arc,0.49482596154951103
SmolLM3 3B,188743680000.0,arc,0.49015611174314244
SmolLM3 3B,193462272000.0,arc,0.4990921731536066
SmolLM3 3B,198180864000.0,arc,0.5133961917238368
SmolLM3 3B,4718592000.0,piqa,0.6153427638737758
SmolLM3 3B,9437184000.0,piqa,0.6621327529923831
SmolLM3 3B,14155776000.0,piqa,0.6784548422198041
SmolLM3 3B,18874368000.0,piqa,0.6887921653971708
SmolLM3 3B,23592960000.0,piqa,0.7040261153427638
SmolLM3 3B,28311552000.0,piqa,0.6882480957562568
SmolLM3 3B,33030144000.0,piqa,0.6931447225244831
SmolLM3 3B,37748736000.0,piqa,0.7100108813928183
SmolLM3 3B,42467328000.0,piqa,0.7089227421109902
SmolLM3 3B,47185920000.0,piqa,0.7089227421109902
SmolLM3 3B,51904512000.0,piqa,0.7116430903155604
SmolLM3 3B,56623104000.0,piqa,0.7165397170837867
SmolLM3 3B,61341696000.0,piqa,0.7154515778019587
SmolLM3 3B,66060288000.0,piqa,0.7143634385201306
SmolLM3 3B,70778880000.0,piqa,0.7176278563656148
SmolLM3 3B,75497472000.0,piqa,0.7230685527747551
SmolLM3 3B,80216064000.0,piqa,0.7187159956474428
SmolLM3 3B,84934656000.0,piqa,0.719260065288357
SmolLM3 3B,89653248000.0,piqa,0.7132752992383025
SmolLM3 3B,94371840000.0,piqa,0.7306855277475517
SmolLM3 3B,99090432000.0,piqa,0.7187159956474428
SmolLM3 3B,103809024000.0,piqa,0.7306855277475517
SmolLM3 3B,108527616000.0,piqa,0.7285092491838956
SmolLM3 3B,113246208000.0,piqa,0.7236126224156693
SmolLM3 3B,117964800000.0,piqa,0.7263329706202394
SmolLM3 3B,122683392000.0,piqa,0.721436343852013
SmolLM3 3B,127401984000.0,piqa,0.719260065288357
SmolLM3 3B,132120576000.0,piqa,0.719804134929271
SmolLM3 3B,136839168000.0,piqa,0.7225244831338411
SmolLM3 3B,141557760000.0,piqa,0.7247007616974973
SmolLM3 3B,146276352000.0,piqa,0.7257889009793254
SmolLM3 3B,150994944000.0,piqa,0.7159956474428727
SmolLM3 3B,155713536000.0,piqa,0.7410228509249184
SmolLM3 3B,160432128000.0,piqa,0.721436343852013
SmolLM3 3B,165150720000.0,piqa,0.721436343852013
SmolLM3 3B,169869312000.0,piqa,0.7279651795429815
SmolLM3 3B,174587904000.0,piqa,0.7268770402611534
SmolLM3 3B,179306496000.0,piqa,0.7274211099020674
SmolLM3 3B,184025088000.0,piqa,0.7230685527747551
SmolLM3 3B,188743680000.0,piqa,0.7274211099020674
SmolLM3 3B,193462272000.0,piqa,0.7442872687704026
SmolLM3 3B,198180864000.0,piqa,0.7404787812840044
SmolLM3 3B,4718592000.0,winogrande,0.47829518547750594
SmolLM3 3B,9437184000.0,winogrande,0.4964483030781373
SmolLM3 3B,14155776000.0,winogrande,0.494869771112865
SmolLM3 3B,18874368000.0,winogrande,0.5082872928176796
SmolLM3 3B,23592960000.0,winogrande,0.5019731649565904
SmolLM3 3B,28311552000.0,winogrande,0.5224940805051302
SmolLM3 3B,33030144000.0,winogrande,0.5138121546961326
SmolLM3 3B,37748736000.0,winogrande,0.510655090765588
SmolLM3 3B,42467328000.0,winogrande,0.5027624309392266
SmolLM3 3B,47185920000.0,winogrande,0.5082872928176796
SmolLM3 3B,51904512000.0,winogrande,0.5138121546961326
SmolLM3 3B,56623104000.0,winogrande,0.5082872928176796
SmolLM3 3B,61341696000.0,winogrande,0.5098658247829518
SmolLM3 3B,66060288000.0,winogrande,0.5067087608524072
SmolLM3 3B,70778880000.0,winogrande,0.5138121546961326
SmolLM3 3B,75497472000.0,winogrande,0.5130228887134964
SmolLM3 3B,80216064000.0,winogrande,0.5122336227308603
SmolLM3 3B,84934656000.0,winogrande,0.5011838989739542
SmolLM3 3B,89653248000.0,winogrande,0.5098658247829518
SmolLM3 3B,94371840000.0,winogrande,0.5043409629044988
SmolLM3 3B,99090432000.0,winogrande,0.5201262825572218
SmolLM3 3B,103809024000.0,winogrande,0.5169692186266772
SmolLM3 3B,108527616000.0,winogrande,0.5248618784530387
SmolLM3 3B,113246208000.0,winogrande,0.5327545382794001
SmolLM3 3B,117964800000.0,winogrande,0.5232833464877664
SmolLM3 3B,122683392000.0,winogrande,0.5114443567482242
SmolLM3 3B,127401984000.0,winogrande,0.5130228887134964
SmolLM3 3B,132120576000.0,winogrande,0.5209155485398579
SmolLM3 3B,136839168000.0,winogrande,0.5122336227308603
SmolLM3 3B,141557760000.0,winogrande,0.5114443567482242
SmolLM3 3B,146276352000.0,winogrande,0.510655090765588
SmolLM3 3B,150994944000.0,winogrande,0.510655090765588
SmolLM3 3B,155713536000.0,winogrande,0.5146014206787688
SmolLM3 3B,160432128000.0,winogrande,0.5122336227308603
SmolLM3 3B,165150720000.0,winogrande,0.5067087608524072
SmolLM3 3B,169869312000.0,winogrande,0.5153906866614049
SmolLM3 3B,174587904000.0,winogrande,0.5074980268350434
SmolLM3 3B,179306496000.0,winogrande,0.516179952644041
SmolLM3 3B,184025088000.0,winogrande,0.5138121546961326
SmolLM3 3B,188743680000.0,winogrande,0.5130228887134964
SmolLM3 3B,193462272000.0,winogrande,0.516179952644041
SmolLM3 3B,198180864000.0,winogrande,0.5232833464877664
SmolLM3 3B,4718592000.0,openbookqa,0.25
SmolLM3 3B,9437184000.0,openbookqa,0.296
SmolLM3 3B,14155776000.0,openbookqa,0.298
SmolLM3 3B,18874368000.0,openbookqa,0.3
SmolLM3 3B,23592960000.0,openbookqa,0.282
SmolLM3 3B,28311552000.0,openbookqa,0.282
SmolLM3 3B,33030144000.0,openbookqa,0.282
SmolLM3 3B,37748736000.0,openbookqa,0.282
SmolLM3 3B,42467328000.0,openbookqa,0.286
SmolLM3 3B,47185920000.0,openbookqa,0.294
SmolLM3 3B,51904512000.0,openbookqa,0.296
SmolLM3 3B,56623104000.0,openbookqa,0.314
SmolLM3 3B,61341696000.0,openbookqa,0.296
SmolLM3 3B,66060288000.0,openbookqa,0.324
SmolLM3 3B,70778880000.0,openbookqa,0.336
SmolLM3 3B,75497472000.0,openbookqa,0.298
SmolLM3 3B,80216064000.0,openbookqa,0.31
SmolLM3 3B,84934656000.0,openbookqa,0.32
SmolLM3 3B,89653248000.0,openbookqa,0.322
SmolLM3 3B,94371840000.0,openbookqa,0.322
SmolLM3 3B,99090432000.0,openbookqa,0.328
SmolLM3 3B,103809024000.0,openbookqa,0.332
SmolLM3 3B,108527616000.0,openbookqa,0.286
SmolLM3 3B,113246208000.0,openbookqa,0.31
SmolLM3 3B,117964800000.0,openbookqa,0.322
SmolLM3 3B,122683392000.0,openbookqa,0.322
SmolLM3 3B,127401984000.0,openbookqa,0.326
SmolLM3 3B,132120576000.0,openbookqa,0.312
SmolLM3 3B,136839168000.0,openbookqa,0.308
SmolLM3 3B,141557760000.0,openbookqa,0.354
SmolLM3 3B,146276352000.0,openbookqa,0.32
SmolLM3 3B,150994944000.0,openbookqa,0.318
SmolLM3 3B,155713536000.0,openbookqa,0.332
SmolLM3 3B,160432128000.0,openbookqa,0.32
SmolLM3 3B,165150720000.0,openbookqa,0.352
SmolLM3 3B,169869312000.0,openbookqa,0.346
SmolLM3 3B,174587904000.0,openbookqa,0.334
SmolLM3 3B,179306496000.0,openbookqa,0.324
SmolLM3 3B,184025088000.0,openbookqa,0.342
SmolLM3 3B,188743680000.0,openbookqa,0.322
SmolLM3 3B,193462272000.0,openbookqa,0.334
SmolLM3 3B,198180864000.0,openbookqa,0.336
SmolLM2 1.7B,10485760000.0,hellaswag,0.3879705238000398
SmolLM2 1.7B,20971520000.0,hellaswag,0.46594303923521213
SmolLM2 1.7B,31457280000.0,hellaswag,0.5082652857996415
SmolLM2 1.7B,41943040000.0,hellaswag,0.5278828918542123
SmolLM2 1.7B,52428800000.0,hellaswag,0.5492929695279825
SmolLM2 1.7B,62914560000.0,hellaswag,0.5524795857398924
SmolLM2 1.7B,73400320000.0,hellaswag,0.5671181039633539
SmolLM2 1.7B,83886080000.0,hellaswag,0.5759808803027285
SmolLM2 1.7B,94371840000.0,hellaswag,0.5823541127265485
SmolLM2 1.7B,104857600000.0,hellaswag,0.5919139613622785
SmolLM2 1.7B,10485760000.0,mmlu,0.28859808469092557
SmolLM2 1.7B,20971520000.0,mmlu,0.30585894088268456
SmolLM2 1.7B,31457280000.0,mmlu,0.31180216612570694
SmolLM2 1.7B,41943040000.0,mmlu,0.3228701876276885
SmolLM2 1.7B,52428800000.0,mmlu,0.3282348275310036
SmolLM2 1.7B,62914560000.0,mmlu,0.33116997610791044
SmolLM2 1.7B,73400320000.0,mmlu,0.33788218802071707
SmolLM2 1.7B,83886080000.0,mmlu,0.33761798247859165
SmolLM2 1.7B,94371840000.0,mmlu,0.347112264403381
SmolLM2 1.7B,104857600000.0,mmlu,0.34520050361221283
SmolLM2 1.7B,10485760000.0,arc,0.38685346065892146
SmolLM2 1.7B,20971520000.0,arc,0.4248988749841992
SmolLM2 1.7B,31457280000.0,arc,0.43924885947070247
SmolLM2 1.7B,41943040000.0,arc,0.47057175854104183
SmolLM2 1.7B,52428800000.0,arc,0.4805427712850921
SmolLM2 1.7B,62914560000.0,arc,0.4938692959170775
SmolLM2 1.7B,73400320000.0,arc,0.5108651934590501
SmolLM2 1.7B,83886080000.0,arc,0.5038690373587984
SmolLM2 1.7B,94371840000.0,arc,0.5066162190735569
SmolLM2 1.7B,104857600000.0,arc,0.5074120039990347
SmolLM2 1.7B,10485760000.0,piqa,0.6675734494015234
SmolLM2 1.7B,20971520000.0,piqa,0.7013057671381937
SmolLM2 1.7B,31457280000.0,piqa,0.7154515778019587
SmolLM2 1.7B,41943040000.0,piqa,0.7121871599564744
SmolLM2 1.7B,52428800000.0,piqa,0.720348204570185
SmolLM2 1.7B,62914560000.0,piqa,0.736126224156692
SmolLM2 1.7B,73400320000.0,piqa,0.7323177366702938
SmolLM2 1.7B,83886080000.0,piqa,0.7372143634385201
SmolLM2 1.7B,94371840000.0,piqa,0.736126224156692
SmolLM2 1.7B,104857600000.0,piqa,0.7285092491838956
SmolLM2 1.7B,10485760000.0,winogrande,0.494869771112865
SmolLM2 1.7B,20971520000.0,winogrande,0.505130228887135
SmolLM2 1.7B,31457280000.0,winogrande,0.5074980268350434
SmolLM2 1.7B,41943040000.0,winogrande,0.526440410418311
SmolLM2 1.7B,52428800000.0,winogrande,0.5232833464877664
SmolLM2 1.7B,62914560000.0,winogrande,0.5193370165745856
SmolLM2 1.7B,73400320000.0,winogrande,0.5248618784530387
SmolLM2 1.7B,83886080000.0,winogrande,0.5390686661404893
SmolLM2 1.7B,94371840000.0,winogrande,0.5280189423835833
SmolLM2 1.7B,104857600000.0,winogrande,0.5374901341752171
SmolLM2 1.7B,10485760000.0,openbookqa,0.272
SmolLM2 1.7B,20971520000.0,openbookqa,0.294
SmolLM2 1.7B,31457280000.0,openbookqa,0.298
SmolLM2 1.7B,41943040000.0,openbookqa,0.318
SmolLM2 1.7B,52428800000.0,openbookqa,0.312
SmolLM2 1.7B,62914560000.0,openbookqa,0.296
SmolLM2 1.7B,73400320000.0,openbookqa,0.322
SmolLM2 1.7B,83886080000.0,openbookqa,0.308
SmolLM2 1.7B,94371840000.0,openbookqa,0.31
SmolLM2 1.7B,104857600000.0,openbookqa,0.32
